avg_len_man,crashes,n_RtI,n_emergency,prob_underp_above_th,prop_manual,prop_rejected_RtI,puddle_warnings,rock_warnings,skids,state_warnings,utility
10.0,0,6,0,0.4860965608797011,0.03015075376884422,0.3333333333333333,8,11,0,240,0.38502512562814073
5.75,0,26,4,0.0008214275987842301,0.09246231155778895,0.543859649122807,58,30,0,244,0.3865326633165829
7.0,1,33,1,3.7206922872679016e-05,0.16180904522613065,0.43103448275862066,64,41,6,205,0.22773869346733677
4.571428571428571,2,21,1,0.12160576592734662,0.06432160804020101,0.6037735849056604,50,17,0,243,0.18190954773869358
5.647058823529412,3,28,1,0.027698419494864623,0.0964824120603015,0.5087719298245614,62,31,2,203,0.06231155778894494
6.25,0,7,0,0.5397921344858365,0.02512562814070352,0.36363636363636365,11,13,0,225,0.3809045226130654
5.571428571428571,0,18,1,0.02706087179563188,0.07738693467336684,0.4857142857142857,41,17,3,233,0.35738693467336685
8.333333333333334,1,6,0,0.8390569267247432,0.024120603015075376,0.3333333333333333,9,11,0,238,0.2826130653266333
8.071428571428571,1,19,0,1.665347104251591e-05,0.1135678391959799,0.6346153846153846,58,12,0,233,0.28864321608040205
6.1,0,28,0,1.2475618188512172e-06,0.12160804020100502,0.5625,72,13,0,202,0.3835175879396986
6.285714285714286,2,19,3,0.017737438354541668,0.08844221105527639,0.6833333333333333,65,19,1,233,0.17125628140703528
7.071428571428571,0,22,0,0.0006059690895414693,0.09849246231155778,0.5686274509803921,53,14,0,244,0.3852261306532664
6.0,0,21,2,0.024819703711568608,0.06633165829145729,0.6557377049180327,59,11,0,289,0.3842211055276383
4.291666666666667,0,40,8,0.0005310940195261127,0.1035175879396985,0.4594594594594595,55,77,2,310,0.3651256281407036
6.545454545454546,1,32,0,8.306417731418492e-08,0.14371859296482412,0.6144578313253012,91,15,0,260,0.28321608040201013
5.333333333333333,2,29,3,0.009824575613741837,0.11256281407035176,0.618421052631579,77,28,2,269,0.16080402010050257
7.3125,0,23,0,2.0431370526541315e-06,0.11457286432160804,0.6290322580645161,71,16,2,299,0.36884422110552767
5.384615384615385,1,18,1,0.09561586933174537,0.07035175879396985,0.5813953488372093,43,17,3,229,0.2521608040201006
5.0,0,19,0,0.06290724835150308,0.05527638190954774,0.5869565217391305,49,21,0,278,0.38512562814070356
6.333333333333333,1,16,0,0.04894413419467991,0.05728643216080402,0.5555555555555556,43,24,0,253,0.2820100502512564
6.6923076923076925,0,19,0,0.0011144472077097012,0.0864321608040201,0.7246376811594203,79,11,1,248,0.37195979899497494
6.333333333333333,2,22,0,0.0010091170901180835,0.09547738693467336,0.56,53,13,1,293,0.1768844221105529
4.809523809523809,1,32,2,0.0050916545611758846,0.10150753768844221,0.5844155844155844,72,24,2,218,0.26492462311557796
7.4,0,15,1,0.014072983250856597,0.0743718592964824,0.625,50,14,1,279,0.377889447236181
7.285714285714286,1,22,2,0.007745205404270927,0.10251256281407035,0.6,69,23,3,298,0.25758793969849253
6.75,2,32,0,3.892125225946064e-05,0.135678391959799,0.49206349206349204,71,12,2,259,0.16582914572864332
6.090909090909091,0,15,0,0.18167169223786572,0.06733668341708543,0.5161290322580645,39,24,4,258,0.3459296482412061
5.111111111111111,0,29,6,0.0016589269324112088,0.09246231155778895,0.5245901639344263,61,24,3,324,0.3569849246231156
6.4375,2,26,0,0.006743016112637723,0.1035175879396985,0.5094339622641509,56,19,1,239,0.17356783919598
5.461538461538462,0,19,0,0.0034158719781832714,0.07135678391959799,0.6041666666666666,49,11,0,228,0.384321608040201
6.8125,0,30,0,0.005075345098841,0.10954773869346733,0.53125,69,19,3,265,0.35276381909547744
6.5,2,18,0,0.12836511399064343,0.07839195979899498,0.6326530612244898,54,21,1,248,0.17386934673366847
6.777777777777778,4,31,1,0.15923727117241937,0.12261306532663317,0.5571428571428572,80,17,5,233,-0.06673366834170846
6.75,1,12,0,0.22276081114191548,0.054271356783919596,0.6756756756756757,42,15,0,255,0.28291457286432165
3.75,0,4,0,0.8974082225304436,0.01507537688442211,0.6,8,23,0,318,0.3829145728643216
8.333333333333334,0,12,0,0.006702984577318882,0.07537688442211055,0.625,42,12,1,298,0.3766834170854272
6.2727272727272725,1,18,2,0.0456974045527605,0.06934673366834171,0.5909090909090909,45,12,2,252,0.2656281407035177
6.142857142857143,2,22,2,0.03682296642382865,0.0864321608040201,0.6451612903225806,68,12,1,295,0.1774874371859297
5.461538461538462,0,22,1,0.021385148342790483,0.07135678391959799,0.5925925925925926,57,25,2,301,0.36974874371859306
6.5,2,23,3,0.007846872701611107,0.07839195979899498,0.4888888888888889,48,16,0,287,0.18683417085427148
6.4375,1,26,0,0.0010692719850226018,0.1035175879396985,0.5272727272727272,60,13,1,280,0.2780904522613066
6.823529411764706,1,28,0,0.0033102676745493387,0.11658291457286432,0.6,79,11,2,251,0.26381909547738697
7.214285714285714,1,23,0,0.00016527827083967495,0.10150753768844221,0.43902439024390244,48,31,0,263,0.28683417085427143
6.636363636363637,2,16,2,0.02753415910471646,0.07336683417085427,0.4666666666666667,42,12,1,281,0.17246231155778902
4.75,0,7,0,0.7302211342696797,0.019095477386934675,0.5,14,12,0,226,0.37688442211055284
8.076923076923077,0,23,0,7.836653683834793e-05,0.10552763819095477,0.5964912280701754,63,11,2,218,0.3656281407035177
7.136363636363637,3,35,0,9.207532937316465e-06,0.15678391959798996,0.573170731707317,95,18,2,252,0.06753768844221118
6.619047619047619,2,38,0,4.1250401370818146e-05,0.13969849246231156,0.4647887323943662,77,12,1,268,0.17587939698492475
6.466666666666667,2,25,1,0.0007192652083075624,0.09748743718592964,0.46808510638297873,47,23,0,280,0.18713567839195994
7.434782608695652,1,30,0,3.258140579553981e-08,0.17185929648241205,0.5588235294117647,94,12,5,223,0.2356783919597991
7.625,1,12,0,0.07553076730339248,0.061306532663316586,0.6363636363636364,30,28,0,281,0.28532663316582924
5.333333333333333,0,13,1,0.09284579624719058,0.04824120603015075,0.5185185185185185,25,12,0,243,0.38120603015075377
8.1,0,31,0,1.2958060927603654e-06,0.1628140703517588,0.5441176470588235,76,13,5,187,0.3434170854271357
8.0,1,12,0,0.08208870914411026,0.06432160804020101,0.625,30,12,2,227,0.2648241206030152
7.866666666666666,2,29,2,8.008520045865719e-05,0.1185929648241206,0.4423076923076923,54,11,1,247,0.18221105527638204
6.4375,1,25,2,0.06678208725006463,0.1035175879396985,0.576271186440678,65,14,3,251,0.2550753768844222
7.0,0,25,1,0.0005696511691357653,0.11155778894472362,0.576271186440678,64,12,1,254,0.37688442211055284
6.7272727272727275,0,22,4,0.00781089287464809,0.0743718592964824,0.6071428571428571,55,17,1,271,0.3789949748743719
7.0,2,21,0,0.000974862591204384,0.0914572864321608,0.7123287671232876,79,11,1,270,0.17608040201005037
5.0,1,23,0,0.0017325961526547529,0.10050251256281408,0.6229508196721312,63,15,2,204,0.26924623115577906
7.5,2,20,0,0.010063603298915869,0.10452261306532663,0.5918367346938775,59,18,5,231,0.13809045226130667
5.916666666666667,0,21,1,0.05659806734290618,0.07135678391959799,0.4,38,24,0,231,0.3803015075376885
7.478260869565218,3,31,0,7.010755487257825e-08,0.1728643216080402,0.4918032786885246,77,38,1,224,0.07899497487437203
3.6,1,10,3,0.8965592076710354,0.018090452261306532,0.47368421052631576,15,12,0,300,0.2796984924623116
6.615384615384615,2,19,0,0.11965585012655744,0.0864321608040201,0.6984126984126984,67,19,3,188,0.15276381909547745
7.916666666666667,2,21,0,0.14076852949606766,0.09547738693467336,0.58,65,20,5,275,0.1328643216080403
6.777777777777778,1,26,1,3.833290431942693e-05,0.12261306532663317,0.59375,67,12,1,251,0.2786934673366835
7.2105263157894735,6,29,4,0.029380908278927143,0.13768844221105528,0.5538461538461539,94,12,5,263,-0.2650251256281405
5.714285714285714,2,22,1,0.030152745994740382,0.08040201005025126,0.639344262295082,64,12,2,239,0.16562814070351772
6.6923076923076925,1,19,1,0.0019055687474293093,0.08743718592964825,0.6041666666666666,51,12,1,280,0.28040201005025134
6.055555555555555,1,27,1,0.0032965872725363443,0.10854271356783919,0.6086956521739131,76,11,1,280,0.27417085427135685
6.538461538461538,1,19,0,0.015736563292220618,0.08542713567839195,0.7121212121212122,68,20,2,248,0.26472361809045236
6.588235294117647,0,29,0,0.0005696511691357653,0.11155778894472362,0.5396825396825397,73,11,3,237,0.35346733668341707
7.384615384615385,0,22,0,0.005883145755942731,0.0964824120603015,0.6071428571428571,66,12,3,326,0.3580904522613066
5.4,1,14,2,0.3810161536225345,0.054271356783919596,0.5333333333333333,34,12,1,239,0.26944723618090466
6.913043478260869,0,36,1,5.658396884378192e-08,0.15979899497487438,0.4098360655737705,74,30,4,215,0.34231155778894473
5.6875,2,23,1,0.03193096241047522,0.0914572864321608,0.6290322580645161,66,11,1,279,0.17628140703517597
7.352941176470588,1,21,0,4.9378590247339815e-05,0.12562814070351758,0.6557377049180327,72,18,2,214,0.26633165829145733
6.444444444444445,0,13,2,0.04302258121304181,0.05829145728643216,0.4583333333333333,22,12,0,240,0.3824120603015076
6.8,1,14,0,0.29520283371897293,0.06834170854271357,0.6818181818181818,51,13,3,263,0.2552763819095479
6.388888888888889,1,28,0,6.237404609144015e-05,0.11557788944723618,0.5625,85,13,1,225,0.2738693467336685
5.333333333333333,1,16,0,0.35926142632219404,0.04824120603015075,0.673469387755102,49,12,0,296,0.28321608040201013
7.533333333333333,2,22,0,0.00010831621075479969,0.11256281407035176,0.45,44,11,0,195,0.1858291457286433
8.142857142857142,1,21,0,0.001331697982301483,0.11457286432160804,0.5531914893617021,49,12,2,261,0.26472361809045236
5.153846153846154,2,23,6,0.08878885113250357,0.06733668341708543,0.4888888888888889,44,29,1,280,0.17155778894472368
7.222222222222222,0,14,0,0.02842408492809878,0.06532663316582915,0.5757575757575758,33,30,0,189,0.38281407035175885
6.526315789473684,1,27,0,0.00026439107185227684,0.12462311557788945,0.5178571428571429,71,17,4,214,0.2443216080402011
7.533333333333333,4,23,1,0.0018115190527208114,0.11256281407035176,0.603448275862069,68,12,1,234,-0.025226130653266156
6.666666666666667,1,24,2,1.4608780925629006e-05,0.10050251256281408,0.42857142857142855,38,18,0,252,0.2882412060301508
8.454545454545455,1,20,0,0.0014076771323230375,0.09346733668341708,0.7014925373134329,77,11,1,186,0.2710552763819096
6.266666666666667,1,25,1,0.004372115542839339,0.09447236180904522,0.609375,84,12,1,235,0.2713567839195981
6.55,3,35,3,0.0011992685874129272,0.13165829145728644,0.5138888888888888,88,12,2,225,0.06140703517587953
6.875,0,25,0,0.0003305327053723106,0.11055276381909548,0.5283018867924528,68,18,4,296,0.34804020100502514
6.176470588235294,1,26,1,0.008802955597222661,0.10552763819095477,0.5517241379310345,63,28,3,163,0.24974874371859307
3.75,0,16,0,0.19015870808438917,0.04522613065326633,0.5,37,12,1,230,0.3738693467336684
5.857142857142857,1,11,2,0.27452813421521904,0.04120603015075377,0.5925925925925926,27,17,0,279,0.28271356783919604
6.9375,1,23,1,0.0003305327053723106,0.11055276381909548,0.6290322580645161,71,12,3,265,0.25557788944723625
6.133333333333334,3,18,0,0.017474100889617317,0.09246231155778895,0.5909090909090909,51,12,1,245,0.0777889447236183
6.045454545454546,1,34,0,4.630527943194629e-06,0.13366834170854272,0.40350877192982454,66,15,1,269,0.2796984924623116
4.0,1,8,0,0.9411245356394815,0.012060301507537688,0.2727272727272727,11,12,0,254,0.2810050251256282
7.266666666666667,1,22,0,0.00022234664185205588,0.10854271356783919,0.6271186440677966,65,12,0,279,0.28783919597989954
7.666666666666667,5,35,2,0.0004093785095975466,0.13869346733668342,0.5454545454545454,100,71,2,241,-0.1418090452261305
6.045454545454546,0,37,4,2.603686503066527e-07,0.13366834170854272,0.4393939393939394,66,30,0,210,0.38974874371859297
5.25,0,7,1,0.669159123916272,0.021105527638190954,0.7083333333333334,22,11,0,288,0.38190954773869346
7.461538461538462,0,16,0,0.0014443603684105577,0.09748743718592964,0.7333333333333333,77,13,2,195,0.3646231155778895
6.7,0,33,2,2.5327306405587002e-05,0.13366834170854272,0.5714285714285714,86,12,1,293,0.37597989949748745
7.555555555555555,0,13,0,0.01880842094171098,0.06834170854271357,0.59375,42,18,1,311,0.3784924623115578
5.368421052631579,0,31,0,0.008882441479883152,0.10150753768844221,0.5079365079365079,65,22,3,247,0.3538693467336684
7.588235294117647,2,25,0,6.29141828061286e-05,0.12864321608040202,0.5967741935483871,70,18,1,222,0.17959798994974888
4.882352941176471,2,27,3,0.052142472948162766,0.08341708542713568,0.5573770491803278,65,16,1,297,0.17427135678391975
7.2,2,31,0,0.0006716607535320884,0.14371859296482412,0.5694444444444444,85,18,5,212,0.13778894472361816
6.8,3,30,4,0.002404137596353495,0.10251256281407035,0.5,60,23,0,271,0.0867336683417087
5.7368421052631575,1,26,1,0.0015320169463419742,0.10954773869346733,0.6231884057971014,76,12,3,275,0.25688442211055285
4.25,0,13,2,0.2736755007230942,0.034170854271356785,0.48,22,21,0,234,0.3816080402010051
7.15,2,30,0,2.0077808093876826e-05,0.14371859296482412,0.4444444444444444,76,19,3,249,0.15336683417085442
7.25,2,25,0,0.0004978908967667728,0.11658291457286432,0.5535714285714286,84,20,1,268,0.17396984924623127
7.0,1,9,3,0.2515236671523948,0.04221105527638191,0.5714285714285714,21,12,0,298,0.28542713567839206
6.375,3,25,3,0.10427797636932856,0.10251256281407035,0.5283018867924528,57,23,4,268,0.03949748743718611
6.642857142857143,0,22,1,0.00014342592961913425,0.09346733668341708,0.5686274509803921,51,19,1,273,0.37718592964824127
5.6,4,21,1,0.02954320767927987,0.08442211055276382,0.5227272727272727,36,41,1,250,-0.025527638190954553
6.3076923076923075,1,21,2,0.002189086309798749,0.08241206030150754,0.671875,63,11,1,187,0.27487437185929653
6.8,3,29,0,9.91103610537003e-05,0.13467336683417086,0.5245901639344263,72,11,1,232,0.07316582914572874
5.461538461538462,0,21,2,0.05659806734290618,0.07135678391959799,0.43243243243243246,36,12,1,249,0.3719597989949749
6.25,1,7,0,0.7382730052887945,0.02512562814070352,0.5882352941176471,14,20,0,284,0.2815075376884423
7.0,0,25,0,6.672491653891832e-05,0.11959798994974874,0.576271186440678,76,12,1,254,0.37547738693467336
6.555555555555555,1,26,0,8.008520045865719e-05,0.1185929648241206,0.5357142857142857,63,12,0,279,0.2859296482412061
6.818181818181818,0,18,1,0.0008098700299987716,0.07537688442211055,0.5384615384615384,43,24,0,210,0.3846231155778895
7.6875,2,24,0,0.0006174495758546339,0.12361809045226131,0.5471698113207547,58,18,2,214,0.162211055276382
7.55,3,33,2,7.804377984976796e-07,0.15175879396984926,0.5416666666666666,86,11,2,264,0.06834170854271374
6.583333333333333,1,21,3,0.034148283043559435,0.07939698492462312,0.6440677966101694,63,17,0,234,0.2815075376884423
6.857142857142857,2,25,1,0.010267427709809152,0.0964824120603015,0.6153846153846154,74,11,2,254,0.16522613065326647
7.9375,0,26,2,7.522703169959843e-05,0.12763819095477386,0.49019607843137253,67,25,1,294,0.37507537688442216
6.733333333333333,2,19,0,0.0010405730011282532,0.09949748743718594,0.6545454545454545,63,19,1,263,0.17477386934673372
8.133333333333333,0,19,0,1.6544645592420082e-05,0.12261306532663317,0.5777777777777777,58,12,2,222,0.3631155778894473
7.333333333333333,2,24,0,0.00013966559897560238,0.13266331658291458,0.4418604651162791,49,26,3,232,0.15396984924623125
5.571428571428571,1,23,4,0.013982484002438844,0.07839195979899498,0.640625,66,12,0,245,0.28321608040201013
5.4,0,28,1,4.421780818453236e-05,0.10854271356783919,0.6,94,13,0,291,0.38522613065326633
6.041666666666667,4,34,0,0.0004955782053537305,0.1457286432160804,0.5277777777777778,69,59,4,279,-0.05366834170854249
7.4,0,17,0,0.03949195826775198,0.0743718592964824,0.66,53,31,1,265,0.37376884422110557
7.0,2,19,0,0.04038519071740687,0.07035175879396985,0.5476190476190477,39,13,0,236,0.18552763819095483
7.470588235294118,1,27,1,7.522703169959843e-05,0.12763819095477386,0.4489795918367347,54,11,3,271,0.25618090452261316
5.1,0,19,5,0.14995393097024134,0.05125628140703518,0.525,32,22,0,283,0.3831155778894473
6.666666666666667,1,27,4,0.005876888994336693,0.10050251256281408,0.6086956521739131,68,24,4,244,0.24492462311557794
6.761904761904762,3,27,3,0.0002158608705877807,0.14271356783919598,0.578125,74,14,2,286,0.06663316582914583
5.5,1,10,2,0.5977354326678193,0.033165829145728645,0.5238095238095238,25,18,0,250,0.28482412060301515
6.818181818181818,2,20,3,0.12086432567943972,0.07537688442211055,0.6491228070175439,58,21,2,252,0.1620100502512564
9.25,1,9,1,0.37829426869478433,0.0371859296482412,0.5909090909090909,13,34,0,230,0.28301507537688453
6.466666666666667,1,28,2,0.0027710454690386133,0.09748743718592964,0.5625,72,17,1,256,0.2714572864321609
5.5,0,22,0,0.07333493074276032,0.06532663316582915,0.40540540540540543,38,18,0,218,0.37899497487437195
4.8125,0,27,3,0.2543646029200197,0.07738693467336684,0.6493506493506493,83,11,2,245,0.3635175879396985
1.8,0,9,4,0.9888488445159292,0.008040201005025126,0.35714285714285715,10,11,1,273,0.3711557788944724
6.7894736842105265,1,33,3,2.3564443701995508e-05,0.12964824120603016,0.46774193548387094,61,38,2,248,0.26462311557788953
6.176470588235294,3,25,2,0.0007696862508962399,0.10552763819095477,0.5833333333333334,56,38,1,230,0.07597989949748757
7.066666666666666,1,25,0,0.00014659874288958097,0.10653266331658291,0.5,54,12,1,282,0.27788944723618103
6.1,2,18,0,0.48837489544139334,0.06030150753768844,0.7096774193548387,66,31,0,282,0.18150753768844233
7.352941176470588,1,30,0,0.00010719469602615828,0.12562814070351758,0.6153846153846154,88,25,2,193,0.2676381909547739
5.846153846153846,2,21,0,0.20919707329694504,0.0763819095477387,0.58,51,26,2,259,0.16432160804020113
7.0625,2,28,2,9.022015436288555e-05,0.1135678391959799,0.4909090909090909,56,10,1,216,0.17537688442211066
8.1875,2,27,2,3.656263635698487e-05,0.13165829145728644,0.5909090909090909,73,12,0,231,0.1868341708542714
7.454545454545454,1,17,0,0.004253102544337639,0.08241206030150754,0.66,52,30,1,290,0.27537688442211067
6.5,0,16,1,0.04678180292533285,0.06532663316582915,0.5555555555555556,36,11,1,279,0.37236180904522614
2.4,1,9,4,0.9411245356394815,0.012060301507537688,0.5,11,24,0,234,0.27859296482412077
7.076923076923077,0,19,0,0.003195139995806895,0.09246231155778895,0.6346153846153846,62,14,1,227,0.3739698492462312
6.590909090909091,1,31,0,7.675674746487893e-05,0.14472361809045226,0.5866666666666667,87,13,4,222,0.2475376884422112
3.0,0,8,2,0.9411245356394815,0.012060301507537688,0.5294117647058824,19,12,0,314,0.3829145728643217
6.55,1,32,2,7.934394864694827e-05,0.13165829145728644,0.5,79,24,3,241,0.2563819095477388
5.636363636363637,0,16,0,0.06723125870685687,0.062311557788944726,0.6595744680851063,50,12,1,267,0.3736683417085428
5.611111111111111,2,31,0,0.01489354645097607,0.10150753768844221,0.5,69,14,2,219,0.16080402010050265
6.466666666666667,2,32,0,0.0027710454690386133,0.09748743718592964,0.42857142857142855,55,26,1,208,0.1755778894472363
6.857142857142857,0,11,0,0.35926142632219404,0.04824120603015075,0.56,27,15,1,274,0.3743718592964825
6.526315789473684,0,26,0,0.0005259753270904222,0.12462311557788945,0.5666666666666667,71,12,3,257,0.3542713567839197
6.777777777777778,1,23,0,0.00036900099896408634,0.12261306532663317,0.6515151515151515,73,15,2,229,0.26673366834170864
6.733333333333333,2,22,0,0.0050916545611758846,0.10150753768844221,0.4883720930232558,51,18,3,221,0.1572864321608042
5.666666666666667,0,21,1,0.009089360903972832,0.08542713567839195,0.6956521739130435,80,11,0,257,0.38673366834170864
7.785714285714286,1,23,0,0.0015320169463419742,0.10954773869346733,0.5106382978723404,57,15,2,246,0.2639195979899499
5.666666666666667,0,17,0,0.01880842094171098,0.06834170854271357,0.6666666666666666,48,24,0,261,0.38824120603015083
8.0,1,9,3,0.2987649834421229,0.04020100502512563,0.4,17,12,0,248,0.28321608040201013
8.153846153846153,1,22,2,0.007688277629409712,0.10653266331658291,0.6140350877192983,62,11,0,297,0.289246231155779
5.928571428571429,1,23,2,0.02052453637360585,0.08341708542713568,0.5490196078431373,55,27,1,250,0.2698492462311559
7.2,1,28,5,0.00010152028225041132,0.10854271356783919,0.5555555555555556,61,19,1,289,0.2803015075376885
7.0,0,22,0,0.010483129146670045,0.08442211055276382,0.6140350877192983,63,11,1,262,0.37648241206030153
6.166666666666667,3,25,1,0.0011186476420620428,0.11155778894472362,0.5454545454545454,70,44,2,217,0.06241206030150766
7.2,2,23,0,0.0009320039208520203,0.10854271356783919,0.6166666666666667,66,12,3,283,0.15829145728643224
4.818181818181818,1,16,2,0.12169285423298826,0.053266331658291456,0.6,36,30,0,281,0.2825125628140705
4.555555555555555,0,29,3,0.002189086309798749,0.08241206030150754,0.3829787234042553,43,26,1,290,0.37427135678391965
8.0,0,12,0,0.005796850223889538,0.08040201005025126,0.5555555555555556,29,18,0,243,0.38502512562814073
6.470588235294118,2,25,0,0.008714831158192271,0.10954773869346733,0.576271186440678,85,27,1,243,0.16683417085427144
6.75,0,16,1,0.04386968173906047,0.054271356783919596,0.5,35,11,0,333,0.3848241206030152
6.411764705882353,3,22,0,0.0009320039208520203,0.10854271356783919,0.5686274509803921,55,22,0,277,0.08954773869346759
