avg_len_man,crashes,n_RtI,n_emergency,n_exp,pr_puddle,prob_underp_above_th,prop_manual,prop_rejected_RtI,puddle_warnings,rock_warnings,skids,state_warnings,utility
8.619047619047619,5,207,1,6,0.5,1.1102230246251565e-16,0.7266331658291457,0.23616236162361623,995,29,23,31,-0.41075376884422127
8.92,11,155,0,6,0.6,1.539039895526173e-09,0.671356783919598,0.5245398773006135,995,24,26,15,-1.04321608040201
7.375,4,48,0,7,0.1,2.6401155039934565e-08,0.2371859296482412,0.4725274725274725,132,12,7,157,-0.08502512562814064
7.976190476190476,4,67,1,7,0.2,2.596711734526025e-11,0.33668341708542715,0.4596774193548387,205,11,12,128,-0.14462311557788937
5.938053097345133,8,288,24,7,0.3,1.5112133766592706e-11,0.671356783919598,0.1165644171779141,993,44,31,103,-0.7491457286432162
7.06,7,250,11,7,0.4,4.9960036108132044e-14,0.7085427135678392,0.13494809688581316,995,25,40,62,-0.764422110552764
8.267441860465116,3,212,1,7,0.5,2.1435075936437897e-12,0.7135678391959799,0.2535211267605634,995,12,39,33,-0.36442211055276386
8.802469135802468,4,171,0,7,0.6,2.715652147600167e-10,0.7165829145728643,0.3914590747330961,995,19,43,12,-0.5193969849246232
6.964285714285714,5,41,0,8,0.1,1.678497220103381e-07,0.19597989949748743,0.5340909090909091,113,18,3,143,-0.14603015075376866
7.651162790697675,2,77,2,8,0.2,7.771561172376096e-16,0.32964824120603015,0.4122137404580153,195,21,4,94,0.1317587939698493
6.453703703703703,9,253,13,8,0.3,1.1102230246251565e-16,0.6984924623115578,0.15384615384615385,993,22,25,93,-0.790251256281407
7.191919191919192,8,241,7,8,0.4,1.4244161405940758e-13,0.714572864321608,0.14840989399293286,995,12,34,51,-0.8039195979899498
8.575,6,202,0,8,0.5,2.18147722108597e-12,0.6884422110552764,0.34627831715210355,995,12,26,30,-0.5385929648241207
9.328358208955224,3,140,0,8,0.6,3.196169218178113e-08,0.628140703517588,0.6205962059620597,995,32,38,6,-0.3711557788944724
8.375,2,25,1,9,0.1,4.65816842878386e-05,0.13467336683417086,0.5454545454545454,68,11,3,151,0.15125628140703526
5.793103448275862,1,191,15,9,0.2,5.551115123125783e-16,0.5065326633165829,0.21074380165289255,638,24,14,140,0.1355778894472362
6.914285714285715,7,246,16,9,0.3,3.552713678800501e-13,0.7296482412060301,0.08208955223880597,995,12,41,78,-0.749748743718593
7.292929292929293,4,242,11,9,0.4,6.328271240363392e-15,0.7256281407035176,0.11029411764705882,995,12,32,56,-0.37708542713567844
8.662650602409638,3,214,0,9,0.5,1.1102230246251565e-16,0.721608040201005,0.2246376811594203,995,13,28,18,-0.2520603015075377
8.416666666666666,5,185,0,9,0.6,0.0004242904932496572,0.7095477386934673,0.3576388888888889,995,15,54,25,-0.7245226130653266
6.178571428571429,1,49,4,10,0.1,2.4336834888560865e-05,0.1728643216080402,0.4895833333333333,159,12,8,224,0.203819095477387
7.06,3,87,1,10,0.2,4.141131881851834e-14,0.35477386934673366,0.3602941176470588,267,18,10,81,-0.024623115577889362
6.653846153846154,8,248,26,10,0.3,2.361444373377708e-13,0.6944723618090453,0.18151815181518152,995,34,31,104,-0.754070351758794
7.978021978021978,5,234,8,10,0.4,1.1102230246251565e-16,0.7276381909547739,0.13333333333333333,995,13,26,31,-0.42311557788944737
8.619047619047619,7,207,0,10,0.5,1.3871459536574093e-11,0.7256281407035176,0.23897058823529413,995,15,40,21,-0.7831155778894473
8.8625,3,189,0,10,0.6,3.086420008457935e-14,0.7115577889447237,0.33916083916083917,995,38,35,11,-0.3306532663316584
7.6,2,9,0,11,0.1,0.6414865620013219,0.03819095477386935,0.4,16,20,0,156,0.17276381909547747
6.585365853658536,6,189,27,11,0.2,1.454392162258955e-14,0.542713567839196,0.2190082644628099,609,12,29,118,-0.50643216080402
6.321100917431193,8,261,22,11,0.3,1.4432899320127035e-15,0.6914572864321608,0.14705882352941177,995,12,29,113,-0.733467336683417
6.815533980582524,2,243,10,11,0.4,1.567634910770721e-13,0.7055276381909548,0.1678082191780822,995,13,38,76,-0.22452261306532667
8.021739130434783,5,228,4,11,0.5,1.3322676295501878e-15,0.7396984924623116,0.11627906976744186,995,25,38,31,-0.5446231155778896
9.390625,5,129,0,11,0.6,2.7199433472180345e-06,0.6030150753768844,0.6725888324873096,995,12,33,5,-0.523316582914573
6.076923076923077,0,43,0,12,0.1,0.00044290218131004533,0.15879396984924624,0.5,112,12,4,221,0.3395979899497488
6.514705882352941,4,131,10,12,0.2,6.306066779870889e-14,0.4452261306532663,0.30687830687830686,430,31,14,120,-0.16743718592964818
6.017543859649122,11,264,20,12,0.3,8.770761894538737e-15,0.6894472361809045,0.14285714285714285,994,12,23,97,-0.978492462311558
6.96078431372549,9,247,11,12,0.4,4.676837805916989e-10,0.7125628140703517,0.13333333333333333,995,18,46,66,-1.0083417085427135
8.593023255813954,8,223,3,12,0.5,1.9978065868286876e-09,0.7417085427135678,0.12890625,994,29,42,20,-0.8952763819095478
8.691358024691358,6,175,0,12,0.6,2.9753977059954195e-14,0.7075376884422111,0.39655172413793105,995,12,35,15,-0.6360804020100503
6.730769230769231,3,41,0,13,0.1,1.731266669457998e-05,0.1748743718592965,0.6019417475728155,131,15,3,258,0.055577889447236316
7.483870967741935,6,116,7,13,0.2,2.220446049250313e-16,0.4653266331658292,0.30538922155688625,402,12,16,98,-0.3847236180904522
6.2924528301886795,7,281,33,13,0.3,1.1102230246251565e-16,0.6693467336683417,0.14329268292682926,995,18,21,107,-0.5560804020100502
6.6571428571428575,7,260,16,13,0.4,1.3176026936179142e-10,0.7015075376884422,0.12162162162162163,995,24,31,75,-0.6730653266331658
8.227272727272727,7,231,5,13,0.5,8.554695669293899e-06,0.7266331658291457,0.14760147601476015,993,46,49,33,-0.868743718592965
8.782051282051283,4,171,0,13,0.6,9.246237220317255e-07,0.6864321608040201,0.45016077170418006,995,19,37,10,-0.46412060301507535
6.71875,3,46,0,14,0.1,2.5899531905793083e-06,0.21608040201005024,0.47126436781609193,108,30,6,185,0.022914572864321733
7.508474576271187,4,109,4,14,0.2,7.895906151134113e-13,0.4452261306532663,0.31446540880503143,348,35,18,114,-0.20110552763819095
6.128440366972477,4,277,27,14,0.3,1.1102230246251565e-16,0.6703517587939698,0.1529051987767584,992,20,24,111,-0.27597989949748747
6.685714285714286,3,257,23,14,0.4,1.2212453270876722e-14,0.7045226130653266,0.12286689419795221,994,12,35,81,-0.30361809045226135
8.783132530120483,8,202,0,14,0.5,1.8950174762721872e-11,0.7316582914572864,0.24060150375939848,995,12,35,17,-0.8232160804020102
8.835443037974683,5,186,0,14,0.6,4.576043808324215e-07,0.700502512562814,0.37373737373737376,995,28,44,19,-0.6285427135678393
7.121212121212121,3,45,1,15,0.1,1.5443202272535927e-13,0.23618090452261306,0.55,136,12,2,184,0.06341708542713578
8.176470588235293,5,76,0,15,0.2,2.1064860966646393e-10,0.41809045226130653,0.3770491803278688,214,25,14,67,-0.26914572864321595
6.6826923076923075,7,260,19,15,0.3,1.1102230246251565e-16,0.6974874371859296,0.13333333333333333,995,12,24,80,-0.5840201005025127
7.706521739130435,4,227,8,15,0.4,1.1457943907000612e-06,0.7115577889447237,0.2062937062937063,995,36,44,55,-0.5044221105527638
8.595238095238095,3,218,3,15,0.5,1.4876988529977098e-14,0.7246231155778895,0.20146520146520147,995,12,27,37,-0.24743718592964822
9.067567567567568,5,166,0,15,0.6,6.856415435407825e-11,0.6733668341708543,0.4876543209876543,995,25,31,7,-0.5040201005025127
7.40625,3,56,0,16,0.1,9.178859339264989e-09,0.23819095477386934,0.422680412371134,131,19,4,128,0.03839195979899509
7.574074074074074,3,98,5,16,0.2,7.000844348681312e-12,0.41105527638190953,0.3146853146853147,288,16,17,88,-0.09738693467336675
6.3119266055045875,8,258,18,16,0.3,5.6387117197687076e-12,0.6904522613065327,0.1485148514851485,983,12,31,92,-0.7488442211055275
7.378947368421053,6,240,16,16,0.4,5.317679629968097e-10,0.7035175879396985,0.1724137931034483,985,40,44,80,-0.6936683417085427
8.703703703703704,3,192,0,16,0.5,8.056888489704761e-13,0.7075376884422111,0.33793103448275863,995,12,36,42,-0.3449246231155779
9.293333333333333,7,167,0,16,0.6,4.112763603902891e-06,0.699497487437186,0.4395973154362416,995,13,46,12,-0.8514572864321609
8.384615384615385,0,39,2,17,0.1,2.5619506516250112e-11,0.21909547738693466,0.6060606060606061,120,13,6,166,0.32753768844221115
8.58695652173913,3,78,2,17,0.2,1.0504364045260672e-10,0.39597989949748746,0.3858267716535433,224,18,13,106,-0.05507537688442206
6.9504950495049505,9,246,14,17,0.3,1.1102230246251565e-16,0.7055276381909548,0.15753424657534246,995,12,29,77,-0.8257286432160803
7.23469387755102,5,249,20,17,0.4,8.326672684688674e-14,0.7095477386934673,0.13541666666666666,995,31,33,74,-0.48954773869346735
8.534883720930232,8,216,0,17,0.5,9.206035933573276e-11,0.7366834170854272,0.1724137931034483,995,12,37,23,-0.8494472361809046
9.014084507042254,4,149,0,17,0.6,5.2420512375306316e-11,0.6422110552763819,0.5802816901408451,995,40,34,9,-0.42643216080402013
7.148148148148148,3,40,0,18,0.1,9.138653390261542e-05,0.19396984924623115,0.5833333333333334,127,21,8,209,-0.00010050251256266554
5.620689655172414,2,94,4,18,0.2,1.1575085455350909e-05,0.32663316582914576,0.3935483870967742,272,16,13,116,0.03608040201005031
6.762376237623762,6,239,13,18,0.3,1.1102230246251565e-16,0.6864321608040201,0.17586206896551723,967,18,30,84,-0.5327638190954774
7.268041237113402,7,243,11,18,0.4,1.1102230246251565e-16,0.7065326633165829,0.16494845360824742,992,13,30,62,-0.6625125628140704
8.213483146067416,8,202,3,18,0.5,3.6256501345643954e-07,0.7336683417085427,0.23484848484848486,995,31,54,29,-1.0122613065326633
8.91025641025641,7,179,0,18,0.6,7.17065394395533e-07,0.6964824120603015,0.4053156146179402,995,32,42,15,-0.8103517587939699
6.714285714285714,1,38,1,19,0.1,3.1797472516137404e-06,0.18894472361809045,0.5681818181818182,118,25,4,166,0.242211055276382
7.483870967741935,1,48,1,19,0.2,1.269827706207316e-06,0.23316582914572864,0.42857142857142855,125,12,8,114,0.19135678391959804
6.546296296296297,5,252,11,19,0.3,1.1102230246251565e-16,0.7095477386934673,0.125,995,12,32,92,-0.45356783919598
7.9021739130434785,13,231,12,19,0.4,6.307244060366202e-09,0.7286432160804021,0.1183206106870229,980,10,40,56,-1.366030150753769
8.305882352941177,4,193,1,19,0.5,4.660446473181423e-10,0.7085427135678392,0.33217993079584773,995,13,40,23,-0.4748743718592965
8.511904761904763,6,197,0,19,0.6,7.421396830409321e-12,0.7175879396984924,0.29642857142857143,995,42,37,14,-0.6542713567839197
7.121212121212121,1,54,4,20,0.1,1.2174006247533953e-10,0.23618090452261306,0.47058823529411764,106,79,3,153,0.255175879396985
6.869565217391305,4,85,4,20,0.2,9.97213156495036e-09,0.31758793969849247,0.375,259,19,16,149,-0.18422110552763815
6.805825242718447,9,246,17,20,0.3,1.1102230246251565e-16,0.7035175879396985,0.16326530612244897,995,29,22,97,-0.7563819095477389
7.680851063829787,2,241,15,20,0.4,1.1102230246251565e-16,0.7246231155778895,0.11721611721611722,995,25,23,62,-0.09266331658291457
8.566265060240964,4,198,0,20,0.5,1.1976264424617966e-09,0.7135678391959799,0.3028169014084507,995,24,40,30,-0.4890452261306533
9.207792207792208,5,181,0,20,0.6,1.3211653993039363e-14,0.7125628140703517,0.3649122807017544,994,12,39,12,-0.5741708542713568
6.777777777777778,1,16,0,21,0.1,0.16313010446635112,0.061306532663316586,0.6521739130434783,49,18,1,180,0.26864321608040215
6.790697674418604,0,62,3,21,0.2,3.1086244689504383e-15,0.29346733668341707,0.42592592592592593,173,12,5,81,0.3230150753768844
7.25,5,232,7,21,0.3,8.881784197001252e-16,0.6984924623115578,0.14391143911439114,931,22,30,61,-0.4328643216080402
7.568421052631579,8,236,14,21,0.4,1.7674750552032492e-13,0.721608040201005,0.14492753623188406,991,23,36,56,-0.821105527638191
8.25301204819277,6,210,1,21,0.5,1.2101430968414206e-14,0.6874371859296482,0.3225806451612903,995,19,33,34,-0.5993969849246232
8.232558139534884,5,210,4,21,0.6,5.7177040879707874e-11,0.7115577889447237,0.26573426573426573,995,29,37,25,-0.5608040201005027
6.25,2,40,2,22,0.1,0.0007939480025742629,0.1507537688442211,0.574468085106383,109,12,2,158,0.15738693467336698
7.116883116883117,7,178,10,22,0.2,1.1102230246251565e-16,0.5507537688442211,0.20179372197309417,606,38,21,72,-0.5341708542713566
7.260416666666667,12,249,23,22,0.3,1.1102230246251565e-16,0.699497487437186,0.1644295302013423,995,28,35,75,-1.189145728643216
7.515789473684211,4,236,9,22,0.4,3.8336001040306655e-13,0.7165829145728643,0.1601423487544484,995,18,34,60,-0.4096482412060302
8.428571428571429,3,194,0,22,0.5,6.194267321291136e-12,0.7105527638190955,0.3240418118466899,995,42,41,28,-0.3785929648241205
8.82716049382716,7,188,0,22,0.6,9.059124806976016e-07,0.7175879396984924,0.32857142857142857,995,31,40,14,-0.7919597989949752
8.818181818181818,3,32,2,23,0.1,0.00026302397497068863,0.19497487437185929,0.5616438356164384,101,12,7,177,0.010251256281407096
7.489795918367347,4,77,0,23,0.2,2.326094872273643e-11,0.3688442211055276,0.4652777777777778,233,18,13,133,-0.15547738693467325
5.95575221238938,6,270,26,23,0.3,1.0158540675320182e-13,0.6743718592964824,0.16408668730650156,995,19,31,102,-0.5422110552763819
7.688172043010753,5,240,12,23,0.4,2.3203661214665772e-14,0.7175879396984924,0.14285714285714285,995,12,39,60,-0.5458291457286433
8.552941176470588,3,202,1,23,0.5,2.012941480167285e-09,0.7296482412060301,0.2462686567164179,995,12,38,19,-0.36070351758793967
9.367647058823529,2,157,1,23,0.6,8.473938217790078e-10,0.6391959798994975,0.5614525139664804,995,24,33,9,-0.22894472361809046
6.304347826086956,2,36,1,24,0.1,0.000913133850810266,0.1457286432160804,0.5764705882352941,102,15,3,135,0.14924623115577895
7.833333333333333,0,41,3,24,0.2,1.3742499593849544e-07,0.1879396984924623,0.4533333333333333,110,19,6,84,0.3141708542713568
7.412371134020619,7,240,13,24,0.3,1.1102230246251565e-16,0.7226130653266332,0.12727272727272726,989,13,38,64,-0.7190954773869347
8.022222222222222,5,236,9,24,0.4,6.328271240363392e-15,0.7256281407035176,0.1323529411764706,994,12,38,44,-0.5335678391959799
8.282352941176471,4,214,2,24,0.5,3.2921443349209767e-12,0.7065326633165829,0.2646048109965636,995,25,41,28,-0.48994974874371866
8.634146341463415,4,190,0,24,0.6,3.358313627188636e-12,0.7105527638190955,0.33797909407665505,995,24,34,20,-0.4321608040201006
8.125,1,24,0,25,0.1,9.455108738520845e-05,0.1306532663316583,0.5,61,12,5,162,0.2332663316582915
6.37962962962963,5,252,27,25,0.2,1.1102230246251565e-16,0.6924623115577889,0.12802768166089964,947,12,26,118,-0.37567839195979896
6.782178217821782,6,255,16,25,0.3,1.1102230246251565e-16,0.6874371859296482,0.1774193548387097,995,12,26,74,-0.5026130653266331
6.803921568627451,6,248,6,25,0.4,3.331779296900095e-13,0.6964824120603015,0.1760797342192691,995,20,34,62,-0.6049246231155778
8.393258426966293,6,209,4,25,0.5,2.128297538206425e-13,0.749748743718593,0.15725806451612903,995,19,45,34,-0.7096482412060303
9.426666666666666,4,178,0,25,0.6,4.551914400963142e-15,0.7105527638190955,0.3797909407665505,995,12,33,7,-0.4286432160804021
7.482758620689655,3,41,0,26,0.1,3.7998450385101634e-06,0.21809045226130652,0.5858585858585859,146,25,10,214,-0.01296482412060295
8.296296296296296,2,49,0,26,0.2,1.150761189672167e-06,0.22512562814070353,0.4024390243902439,157,23,9,75,0.08311557788944728
6.625,8,250,18,26,0.3,3.3306690738754696e-16,0.6914572864321608,0.1830065359477124,995,13,28,88,-0.7289447236180904
7.956521739130435,4,231,2,26,0.4,1.3064767268033961e-08,0.7346733668341708,0.12167300380228137,995,12,43,40,-0.4982914572864321
8.364705882352942,6,210,4,26,0.5,2.1435075936437897e-12,0.7135678391959799,0.2605633802816901,995,19,37,33,-0.6482412060301508
8.36046511627907,6,198,1,26,0.6,6.106226635438361e-15,0.721608040201005,0.2826086956521739,995,19,36,14,-0.6471356783919598
7.464285714285714,2,39,1,27,0.1,7.12294786953116e-06,0.2100502512562814,0.5568181818181818,126,12,9,165,0.08924623115577898
7.163636363636364,6,93,1,27,0.2,5.037192885026798e-12,0.3949748743718593,0.3357142857142857,271,12,14,108,-0.36603015075376877
6.778846153846154,9,250,11,27,0.3,1.1102230246251565e-16,0.7075376884422111,0.13793103448275862,992,19,25,74,-0.7947738693467339
7.412371134020619,7,242,10,27,0.4,1.1102230246251565e-16,0.721608040201005,0.12318840579710146,995,29,26,54,-0.6109547738693468
8.588235294117647,8,211,2,27,0.5,2.220446049250313e-16,0.7326633165829146,0.2037735849056604,995,52,32,31,-0.7991959798994975
9.025316455696203,3,195,0,27,0.6,4.4730885662147557e-13,0.7155778894472362,0.30851063829787234,995,13,35,20,-0.3390954773869347
6.3076923076923075,1,37,1,28,0.1,0.00044751965953859774,0.1628140703517588,0.63,123,27,2,182,0.26592964824120613
7.976744186046512,2,73,0,28,0.2,8.623102232263591e-13,0.34472361809045227,0.4251968503937008,239,17,14,110,0.030653266331658355
6.851485148514851,14,257,16,28,0.3,4.440892098500626e-16,0.6944723618090453,0.15181518151815182,995,19,32,88,-1.3558793969849245
7.242424242424242,9,239,9,28,0.4,3.93574062229618e-13,0.7206030150753768,0.1371841155234657,994,13,35,57,-0.909246231155779
7.943820224719101,5,217,0,28,0.5,9.398883893396714e-09,0.7095477386934673,0.2465277777777778,993,26,49,28,-0.6612060301507539
8.74074074074074,4,180,1,28,0.6,1.0480512013799625e-09,0.7105527638190955,0.37282229965156793,995,12,40,22,-0.4876381909547739
7.791666666666667,5,41,0,29,0.1,1.6587694297576228e-05,0.1879396984924623,0.5287356321839081,110,12,2,175,-0.14412060301507515
6.625,7,208,19,29,0.2,1.1102230246251565e-16,0.5839195979899497,0.18110236220472442,686,12,12,102,-0.4504522613065326
6.2,10,266,31,29,0.3,2.5178858997776388e-11,0.6844221105527638,0.14743589743589744,988,16,36,116,-1.006532663316583
7.9021739130434785,8,231,4,29,0.4,2.320366121466577e-12,0.7296482412060301,0.13805970149253732,995,19,35,42,-0.8198994974874373
8.406976744186046,4,203,0,29,0.5,2.8732238810391664e-11,0.7246231155778895,0.2564102564102564,995,12,38,25,-0.4582914572864323
9.385714285714286,2,158,0,29,0.6,2.8261948337160447e-10,0.6592964824120603,0.5325443786982249,995,12,37,6,-0.26040201005025126
6.2631578947368425,4,65,5,30,0.1,0.00015385263382083902,0.23919597989949748,0.375,191,13,7,200,-0.0921608040201004
6.588235294117647,2,81,4,30,0.2,1.2954080697014092e-08,0.33768844221105526,0.49375,291,12,13,117,0.03788944723618096
6.451923076923077,8,263,28,30,0.3,4.579669976578771e-13,0.6733668341708543,0.1882716049382716,995,13,30,108,-0.7403015075376884
7.988888888888889,5,241,20,30,0.4,1.9225732117433836e-12,0.7226130653266332,0.12363636363636364,990,24,43,71,-0.5894472361809046
8.380952380952381,3,202,0,30,0.5,1.386057611507674e-05,0.7065326633165829,0.30584192439862545,995,17,50,23,-0.4826130653266332
9.215189873417721,6,183,0,30,0.6,1.768182156247633e-09,0.7306532663316583,0.3146067415730337,995,18,45,11,-0.7414070351758795
7.147058823529412,3,51,1,31,0.1,3.998646112002291e-07,0.2442211055276382,0.5188679245283019,151,11,8,159,0.005728643216080533
7.027777777777778,1,52,3,31,0.2,5.8436225105595874e-05,0.2542713567839196,0.4222222222222222,159,13,13,127,0.13859296482412067
6.701923076923077,10,258,23,31,0.3,1.1102230246251565e-16,0.6984924623115578,0.13712374581939799,995,36,18,78,-0.8237185929648242
7.3061224489795915,9,233,7,31,0.4,1.181945652461991e-10,0.7185929648241206,0.16487455197132617,995,17,42,52,-0.9765829145728644
8.670731707317072,3,194,0,31,0.5,1.777504587963108e-09,0.714572864321608,0.31448763250883394,995,22,48,23,-0.45507537688442207
9.5,6,158,0,31,0.6,5.194733532221107e-13,0.6683417085427136,0.5197568389057751,995,18,25,5,-0.5472361809045226
6.90625,1,49,2,32,0.1,1.2972622975837567e-11,0.2221105527638191,0.4731182795698925,129,19,1,187,0.2738693467336684
6.742857142857143,8,156,13,32,0.2,1.1102230246251565e-16,0.4733668341708543,0.21212121212121213,489,13,15,112,-0.5769849246231155
7.12,7,241,7,32,0.3,1.1102230246251565e-16,0.7125628140703517,0.1543859649122807,995,49,23,55,-0.5716582914572865
7.1,10,245,14,32,0.4,3.086420008457935e-14,0.7115577889447237,0.14335664335664336,994,19,35,63,-1.0047236180904524
8.369047619047619,3,199,1,32,0.5,1.1958432022396437e-09,0.7055276381909548,0.3184931506849315,995,13,40,31,-0.38351758793969853
9.155844155844155,6,163,0,32,0.6,8.323661537801286e-09,0.7065326633165829,0.43986254295532645,995,12,46,12,-0.747035175879397
9.5,3,16,0,33,0.1,0.006792478309337269,0.09547738693467336,0.5428571428571428,38,21,3,172,0.04904522613065337
7.224137931034483,4,108,5,33,0.2,1.0925704785336166e-12,0.421105527638191,0.36470588235294116,341,20,13,98,-0.15758793969849244
7.173469387755102,8,250,13,33,0.3,1.1102230246251565e-16,0.7055276381909548,0.13793103448275862,980,59,30,70,-0.7431155778894474
7.343434343434343,10,234,9,33,0.4,1.6653345369377348e-15,0.7296482412060301,0.12686567164179105,990,22,34,61,-0.9966834170854273
8.416666666666666,3,205,0,33,0.5,3.968710726720559e-07,0.7095477386934673,0.2881944444444444,995,21,48,34,-0.45648241206030155
9.397058823529411,5,139,0,33,0.6,3.156250037994468e-07,0.6412060301507537,0.6095505617977528,995,12,34,8,-0.5315577889447237
7.193548387096774,2,39,0,34,0.1,3.538135705527523e-07,0.22311557788944725,0.6020408163265306,129,13,7,148,0.11065326633165835
7.193548387096774,9,123,9,34,0.2,1.0274003869881199e-12,0.4482412060301508,0.28901734104046245,372,12,17,102,-0.7006030150753768
6.87378640776699,11,248,24,34,0.3,1.1102230246251565e-16,0.7105527638190955,0.13588850174216027,995,14,32,94,-1.0565829145728642
8.133333333333333,4,222,2,34,0.4,2.210120975121299e-11,0.7346733668341708,0.155893536121673,995,13,43,44,-0.488140703517588
