avg_len_man,crashes,n_RtI,n_emergency,prob_underp_above_th,prop_manual,prop_rejected_RtI,puddle_warnings,rock_warnings,skids,state_warnings,utility
4.666666666666667,0,5,0,0.026719405268855523,0.01407035175879397,0.5454545454545454,9,12,0,259,0.38080402010050257
7.866666666666666,1,26,2,1.1102230246251565e-16,0.1185929648241206,0.6060606060606061,69,12,2,199,0.26773869346733675
5.857142857142857,3,37,7,1.1102230246251565e-16,0.12361809045226131,0.5131578947368421,62,90,2,296,0.06241206030150766
5.416666666666667,1,18,0,1.2841510077521434e-09,0.06532663316582915,0.625,47,12,0,242,0.2836180904522614
6.0,2,19,0,3.3306690738754696e-16,0.10854271356783919,0.6885245901639344,56,21,0,229,0.1838190954773871
5.25,1,11,0,2.3849210590953795e-05,0.04221105527638191,0.7027027027027027,40,10,0,288,0.2823115577889448
7.421052631578948,3,23,0,1.1102230246251565e-16,0.14170854271356784,0.603448275862069,65,34,5,239,0.03517587939698506
6.666666666666667,0,32,0,1.1102230246251565e-16,0.12060301507537688,0.4838709677419355,70,12,0,254,0.385929648241206
6.7272727272727275,0,18,0,3.5585849822439286e-09,0.0743718592964824,0.5813953488372093,49,17,2,317,0.36502512562814077
4.0,3,35,5,3.9161078824179185e-09,0.07135678391959799,0.4067796610169492,32,92,0,244,0.08482412060301517
7.428571428571429,0,11,0,3.674274592357918e-06,0.05226130653266332,0.717948717948718,37,34,1,279,0.37427135678391965
5.3,1,17,2,8.352183975546268e-07,0.053266331658291456,0.41379310344827586,24,14,0,285,0.28673366834170866
6.909090909090909,2,16,0,2.8935409623898067e-11,0.0763819095477387,0.6097560975609756,43,11,0,204,0.1853266331658292
5.818181818181818,0,18,1,7.311237615326149e-09,0.06432160804020101,0.6949152542372882,61,21,1,262,0.37618090452261316
6.055555555555555,0,25,0,1.1102230246251565e-16,0.10954773869346733,0.4791666666666667,50,17,0,236,0.3907537688442212
7.260869565217392,3,39,4,1.1102230246251565e-16,0.1678391959798995,0.4264705882352941,65,49,0,280,0.08984924623115599
4.222222222222222,0,14,2,2.1844661031167334e-05,0.0371859296482412,0.65,41,18,0,204,0.3807035175879397
5.142857142857143,0,11,0,1.121482107946381e-05,0.036180904522613064,0.6666666666666666,37,10,0,207,0.3795979899497488
5.75,1,11,1,0.0035743669165815284,0.023115577889447236,0.26666666666666666,7,36,0,245,0.28170854271356793
6.636363636363637,1,15,0,1.7901521376373353e-08,0.07336683417085427,0.6052631578947368,39,14,5,169,0.23185929648241213
6.666666666666667,0,20,1,6.708500421837016e-11,0.08040201005025126,0.5348837209302325,49,24,2,275,0.3621105527638191
6.833333333333333,2,35,2,1.1102230246251565e-16,0.16482412060301507,0.4927536231884058,76,17,3,228,0.15698492462311567
7.181818181818182,1,14,0,3.6359804056473877e-13,0.07939698492462312,0.72,49,27,1,275,0.27678391959799004
4.0,0,21,1,6.398031225929302e-07,0.0592964824120603,0.6037735849056604,56,11,2,288,0.3640201005025126
6.6,0,9,0,3.7779057422193674e-05,0.033165829145728645,0.18181818181818182,9,24,0,229,0.38
6.555555555555555,0,30,4,1.1102230246251565e-16,0.1185929648241206,0.5,70,23,3,226,0.35417085427135686
6.75,1,11,0,1.6514470535522463e-06,0.054271356783919596,0.5769230769230769,25,12,0,223,0.28120603015075385
6.944444444444445,1,25,0,1.1102230246251565e-16,0.12562814070351758,0.5901639344262295,67,11,1,240,0.2772864321608041
6.647058823529412,2,31,2,2.7755575615628914e-15,0.1135678391959799,0.5230769230769231,67,12,1,312,0.17809045226130657
6.571428571428571,0,15,2,5.149437156681813e-07,0.04623115577889447,0.6511627906976745,39,25,0,237,0.38211055276381917
7.888888888888889,2,15,0,1.1160337098914397e-09,0.07135678391959799,0.6052631578947368,44,17,1,341,0.173065326633166
6.785714285714286,0,28,1,5.262457136723242e-14,0.09547738693467336,0.5087719298245614,60,18,2,190,0.3632160804020101
3.6666666666666665,0,6,0,0.05946022627971814,0.011055276381909548,0.45454545454545453,8,11,0,237,0.3825125628140704
7.615384615384615,1,20,0,3.3306690738754696e-16,0.09949748743718594,0.6428571428571429,70,20,0,207,0.2843216080402011
7.363636363636363,0,20,1,5.329070518200751e-15,0.0814070351758794,0.42857142857142855,30,30,0,336,0.389748743718593
8.0,1,25,0,4.551914400963142e-15,0.11256281407035176,0.5370370370370371,61,12,2,220,0.2639195979899499
5.684210526315789,1,25,0,1.199040866595169e-14,0.10753768844221105,0.5192307692307693,65,12,2,258,0.26261306532663325
8.666666666666666,0,9,4,0.002959216626309602,0.02613065326633166,0.4375,22,11,1,254,0.36994974874371866
5.4,0,8,0,0.0009291151537829112,0.027135678391959798,0.5,17,11,0,265,0.3788944723618091
6.318181818181818,1,36,3,1.1102230246251565e-16,0.13969849246231156,0.3898305084745763,64,24,2,176,0.26603015075376896
7.125,1,23,2,1.6653345369377348e-15,0.11457286432160804,0.6166666666666667,70,11,4,268,0.2452261306532664
6.866666666666666,2,23,0,1.2502221480303888e-12,0.1035175879396985,0.6290322580645161,72,10,1,229,0.17206030150753776
7.533333333333333,1,30,1,1.1102230246251565e-16,0.1135678391959799,0.5,61,18,0,192,0.2887437185929648
5.0,1,9,3,0.0018449821382700016,0.02512562814070352,0.6538461538461539,23,13,0,271,0.28301507537688453
7.0,0,27,0,1.1102230246251565e-16,0.13366834170854272,0.46,60,18,2,257,0.36804020100502516
7.3478260869565215,3,35,1,1.1102230246251565e-16,0.16984924623115577,0.5,80,13,1,234,0.0732663316582916
6.333333333333333,0,11,0,4.887535393960363e-06,0.03819095477386935,0.6071428571428571,33,12,0,255,0.38391959798994973
7.277777777777778,0,28,0,1.1102230246251565e-16,0.1306532663316583,0.5625,72,19,1,208,0.37628140703517593
7.25,2,27,1,1.1102230246251565e-16,0.11658291457286432,0.325,40,30,2,212,0.16462311557788964
7.533333333333333,2,26,0,1.1102230246251565e-16,0.1135678391959799,0.5666666666666667,63,11,1,171,0.1763819095477388
5.277777777777778,0,30,4,1.176836406102666e-14,0.09547738693467336,0.5161290322580645,62,18,2,255,0.36783919597989956
7.2,1,24,0,1.1102230246251565e-16,0.10854271356783919,0.42857142857142855,49,14,1,264,0.2760804020100503
6.411764705882353,2,30,3,2.9620750296999176e-13,0.10954773869346733,0.589041095890411,75,24,4,193,0.14512562814070362
6.4375,0,28,0,2.220446049250313e-16,0.1035175879396985,0.48148148148148145,69,12,2,253,0.36723618090452265
7.266666666666667,1,25,2,2.220446049250313e-16,0.10954773869346733,0.5614035087719298,66,12,0,256,0.2887437185929649
7.666666666666667,1,23,3,9.409140133698202e-13,0.09246231155778895,0.54,51,12,3,238,0.256281407035176
6.105263157894737,2,30,1,1.1102230246251565e-16,0.11658291457286432,0.5522388059701493,66,21,1,223,0.17316582914572876
5.6,0,12,1,0.0015326588348043568,0.02814070351758794,0.45454545454545453,16,29,2,249,0.3652261306532664
5.714285714285714,1,19,1,6.708500421837016e-11,0.08040201005025126,0.4722222222222222,41,17,2,269,0.2670351758793971
7.176470588235294,4,25,0,1.0325074129013956e-14,0.12261306532663317,0.5833333333333334,61,26,2,229,-0.036180904522612876
6.375,0,14,3,1.4832264612629764e-05,0.05125628140703518,0.6,39,19,1,352,0.37557788944723625
8.266666666666667,1,24,0,1.1102230246251565e-16,0.12462311557788945,0.4418604651162791,53,24,1,256,0.27497487437185936
6.875,1,31,2,1.1102230246251565e-16,0.1658291457286432,0.5921052631578947,88,21,4,210,0.24472361809045232
6.444444444444445,1,25,1,1.1102230246251565e-16,0.11658291457286432,0.4791666666666667,58,12,1,273,0.27457286432160816
7.5,0,17,0,2.0228263508670352e-13,0.0743718592964824,0.5277777777777778,40,16,0,271,0.38713567839195984
3.4285714285714284,1,11,3,0.011287486336628572,0.024120603015075376,0.35294117647058826,10,24,0,300,0.28050251256281417
5.875,2,14,2,3.27211366557556e-06,0.04723618090452261,0.6111111111111112,34,21,1,296,0.17608040201005037
6.142857142857143,1,18,0,9.851008897499014e-13,0.0864321608040201,0.55,40,12,3,219,0.25708542713567845
4.8,1,9,0,0.005570703707652558,0.024120603015075376,0.4,14,22,1,264,0.2733668341708544
8.333333333333334,2,6,0,9.499245873234585e-07,0.05025125628140704,0.8378378378378378,45,12,0,255,0.18271356783919604
6.777777777777778,5,27,0,1.1102230246251565e-16,0.12261306532663317,0.5645161290322581,70,22,2,232,-0.1359798994974873
7.5,2,31,1,1.6653345369377348e-15,0.12060301507537688,0.48333333333333334,61,38,2,225,0.16231155778894488
6.8,0,22,0,1.1102230246251565e-16,0.10251256281407035,0.6333333333333333,73,18,2,203,0.36613065326633165
8.428571428571429,1,26,2,1.1102230246251565e-16,0.1185929648241206,0.543859649122807,67,18,1,262,0.2786934673366835
6.7,1,38,6,1.1102230246251565e-16,0.13467336683417086,0.3870967741935484,62,48,1,268,0.27396984924623125
8.125,0,13,0,1.6107526201736277e-08,0.06532663316582915,0.6829268292682927,42,11,0,251,0.3815075376884423
6.809523809523809,2,27,1,1.1102230246251565e-16,0.14271356783919598,0.5263157894736842,78,11,1,219,0.1721608040201006
7.842105263157895,3,30,2,1.1102230246251565e-16,0.14974874371859295,0.5714285714285714,84,21,1,240,0.07648241206030162
6.9375,2,24,0,1.603162047558726e-12,0.11155778894472362,0.5789473684210527,63,20,1,316,0.1771859296482414
6.25,1,11,0,0.0040734511143493135,0.02512562814070352,0.0,21,32,1,241,0.2714572864321609
5.857142857142857,3,23,2,3.567537376625296e-10,0.08241206030150754,0.603448275862069,61,13,1,291,0.07628140703517605
6.4,1,23,0,3.219646771412954e-14,0.0964824120603015,0.5964912280701754,78,31,1,322,0.2750753768844223
5.823529411764706,1,25,1,7.327471962526033e-15,0.09949748743718594,0.5454545454545454,57,11,1,348,0.27648241206030155
7.2727272727272725,2,30,0,1.1102230246251565e-16,0.16080402010050251,0.47368421052631576,69,21,1,184,0.18080402010050262
8.25,0,13,2,5.270008684998828e-08,0.06532663316582915,0.59375,39,13,2,299,0.36633165829145736
6.416666666666667,1,21,1,7.090916742669151e-11,0.07738693467336684,0.5714285714285714,55,17,0,258,0.28412060301507547
7.0625,1,31,4,2.7755575615628914e-15,0.1135678391959799,0.5753424657534246,84,14,2,299,0.26281407035175886
7.1875,4,26,0,7.005507285384738e-14,0.11557788944723618,0.5737704918032787,80,25,2,227,-0.039597989949748606
6.5,1,22,2,7.913414368232452e-11,0.0914572864321608,0.5925925925925926,62,22,4,291,0.24482412060301514
6.333333333333333,1,17,3,1.4761891709014208e-09,0.0763819095477387,0.6792452830188679,56,11,0,248,0.2824120603015076
5.545454545454546,0,15,1,5.579544604117359e-10,0.061306532663316586,0.5161290322580645,36,18,0,297,0.38572864321608047
6.555555555555555,0,29,0,1.1102230246251565e-16,0.1185929648241206,0.4727272727272727,54,20,3,269,0.36010050251256287
5.3,0,33,1,1.1102230246251565e-16,0.10653266331658291,0.56,66,47,2,267,0.36482412060301506
6.8125,2,22,0,4.551914400963142e-15,0.10954773869346733,0.4634146341463415,42,17,1,240,0.1754773869346735
6.933333333333334,0,25,2,1.1102230246251565e-16,0.10452261306532663,0.6753246753246753,88,11,1,241,0.3777889447236181
5.8125,2,26,2,2.328470749546341e-12,0.09346733668341708,0.44680851063829785,48,39,0,193,0.18281407035175895
7.642857142857143,2,21,0,1.199040866595169e-14,0.10753768844221105,0.6865671641791045,71,14,3,255,0.15819095477386944
5.9375,2,21,1,1.309852226683006e-11,0.09547738693467336,0.6440677966101694,61,11,1,295,0.17688442211055277
7.222222222222222,0,15,0,1.6107526201736277e-08,0.06532663316582915,0.6428571428571429,53,12,2,241,0.3623115577889448
4.933333333333334,2,25,0,3.671825954398855e-08,0.0743718592964824,0.5614035087719298,58,18,0,277,0.18502512562814077
6.066666666666666,0,23,2,3.9968028886505635e-15,0.0914572864321608,0.5660377358490566,49,16,1,277,0.38050251256281414
6.416666666666667,1,18,0,4.1845149567620865e-10,0.0763819095477387,0.5384615384615384,45,12,1,294,0.2744723618090454
7.4,0,20,0,1.8485213360008856e-11,0.0743718592964824,0.5454545454545454,47,11,0,288,0.38582914572864324
7.35,2,36,2,1.1102230246251565e-16,0.14773869346733667,0.4626865671641791,82,29,1,226,0.17577889447236184
4.777777777777778,0,17,2,5.733771623050998e-07,0.04321608040201005,0.5,34,12,0,239,0.38100502512562817
7.555555555555555,1,25,0,1.1102230246251565e-16,0.13668341708542714,0.5689655172413793,70,12,2,277,0.2701507537688443
6.888888888888889,3,29,0,9.992007221626409e-16,0.12462311557788945,0.6027397260273972,80,12,1,249,0.07195979899497497
7.777777777777778,1,22,0,1.1102230246251565e-16,0.1407035175879397,0.65625,73,12,4,234,0.2515577889447237
7.421052631578948,1,27,0,1.1102230246251565e-16,0.14170854271356784,0.5423728813559322,69,13,2,211,0.2642211055276383
6.181818181818182,1,35,1,1.4432899320127035e-15,0.135678391959799,0.5569620253164557,96,13,3,238,0.2502512562814071
5.894736842105263,2,27,0,1.1102230246251565e-16,0.11256281407035176,0.6197183098591549,72,33,1,243,0.17417085427135692
5.882352941176471,0,27,2,9.992007221626409e-16,0.10050251256281408,0.5714285714285714,71,18,1,267,0.3741708542713569
7.392857142857143,3,48,0,1.1102230246251565e-16,0.207035175879397,0.42857142857142855,105,37,4,187,0.0430150753768845
