avg_len_man,crashes,n_RtI,n_emergency,prop_manual,prop_rejected_RtI,puddle_warnings,rock_warnings,skids,state_warnings,utility
4.444444444444445,0,11,0,0.04020100502512563,0.5217391304347826,31,12,2,306,0.3629145728643216
6.583333333333333,4,15,1,0.07939698492462312,0.7580645161290323,65,25,1,280,-0.025125628140703318
4.625,0,13,2,0.0371859296482412,0.3157894736842105,17,17,0,254,0.38492462311557796
5.8,0,19,1,0.05829145728643216,0.40625,25,30,1,254,0.3722613065326634
6.625,1,27,3,0.10653266331658291,0.5573770491803278,56,43,2,272,0.2650251256281408
5.541666666666667,2,33,1,0.13366834170854272,0.5769230769230769,81,14,1,258,0.1763819095477388
7.888888888888889,3,43,0,0.21407035175879396,0.4189189189189189,81,33,5,209,0.043216080402010165
6.5,1,30,2,0.1306532663316583,0.5522388059701493,77,24,1,275,0.27085427135678397
6.15,0,34,1,0.12261306532663317,0.5142857142857142,77,13,1,277,0.37487437185929656
6.9,2,27,2,0.13768844221105528,0.6086956521739131,79,23,1,221,0.1744723618090453
7.705882352941177,0,32,0,0.13165829145728644,0.6049382716049383,97,12,1,229,0.3723618090452262
8.0,0,16,0,0.08844221105527639,0.5294117647058824,37,14,0,200,0.3861306532663317
7.3125,4,20,2,0.11758793969849246,0.7101449275362319,87,18,1,236,-0.025427135678391787
6.388888888888889,2,28,0,0.11557788944723618,0.5692307692307692,82,12,1,275,0.17618090452261323
6.105263157894737,2,30,2,0.11658291457286432,0.5522388059701493,65,17,2,262,0.16663316582914584
6.833333333333333,1,30,0,0.12361809045226131,0.5161290322580645,71,16,1,203,0.2710552763819095
7.642857142857143,2,20,0,0.10753768844221105,0.7101449275362319,80,11,1,242,0.17688442211055289
8.0,2,34,1,0.16884422110552763,0.4925373134328358,86,13,5,207,0.13477386934673377
6.6875,0,28,0,0.10753768844221105,0.45098039215686275,59,23,1,279,0.3775879396984925
7.625,1,14,1,0.061306532663316586,0.6,38,38,1,243,0.27366834170854276
7.538461538461538,0,24,0,0.09849246231155778,0.625,74,12,2,226,0.362211055276382
5.875,4,27,0,0.09447236180904522,0.5263157894736842,60,17,1,256,-0.02542713567839183
5.636363636363637,2,16,1,0.062311557788944726,0.5675675675675675,32,38,1,209,0.17386934673366847
7.117647058823529,2,31,1,0.12160804020100502,0.5373134328358209,71,30,1,240,0.17316582914572876
5.388888888888889,1,32,0,0.09748743718592964,0.5223880597014925,63,29,1,240,0.27487437185929653
7.9411764705882355,4,25,2,0.135678391959799,0.6212121212121212,71,12,4,225,-0.05206030150753754
4.333333333333333,1,29,2,0.07839195979899498,0.46296296296296297,48,30,2,274,0.2674371859296483
8.176470588235293,2,31,0,0.13969849246231156,0.515625,73,18,0,250,0.18934673366834173
6.857142857142857,3,19,0,0.0964824120603015,0.5777777777777777,55,12,0,243,0.08492462311557794
6.142857142857143,1,24,4,0.0864321608040201,0.45454545454545453,41,24,0,291,0.2836180904522614
7.0,0,5,0,0.021105527638190954,0.5,11,18,0,221,0.3842211055276382
7.3,3,27,0,0.14673366834170853,0.5573770491803278,71,11,2,224,0.06844221105527647
7.0,3,30,2,0.1407035175879397,0.4642857142857143,77,12,2,271,0.0637185929648243
4.333333333333333,0,8,3,0.01306532663316583,0.4666666666666667,12,13,0,269,0.3837185929648242
5.0,3,28,3,0.07537688442211055,0.5555555555555556,58,24,0,266,0.0825125628140704
5.705882352941177,3,31,0,0.0964824120603015,0.5441176470588235,71,14,2,243,0.06291457286432174
6.444444444444445,2,25,1,0.11658291457286432,0.609375,74,13,2,271,0.16462311557788958
6.666666666666667,0,24,3,0.08040201005025126,0.5789473684210527,61,13,0,243,0.38301507537688445
5.8125,2,23,0,0.09346733668341708,0.5,55,35,1,232,0.17115577889447245
6.5,0,16,1,0.06532663316582915,0.23809523809523808,28,20,0,251,0.38030150753768854
7.208333333333333,1,39,3,0.17386934673366833,0.4507042253521127,85,29,4,186,0.23798994974874374
6.0,1,18,1,0.06030150753768844,0.3793103448275862,24,30,0,289,0.28512562814070364
7.444444444444445,2,15,0,0.06733668341708543,0.7272727272727273,63,19,2,249,0.15889447236180923
6.071428571428571,0,22,0,0.08442211055276382,0.6271186440677966,64,12,0,270,0.38884422110552774
6.333333333333333,1,31,4,0.13366834170854272,0.5507246376811594,70,30,4,238,0.24351758793969855
6.153846153846154,1,22,1,0.08040201005025126,0.5111111111111111,56,12,2,218,0.2629145728643217
7.866666666666666,1,27,1,0.1185929648241206,0.4807692307692308,54,19,1,232,0.27909547738693485
6.705882352941177,2,26,2,0.11457286432160804,0.49019607843137253,56,11,4,230,0.14311557788944732
6.714285714285714,3,27,1,0.09447236180904522,0.5,45,66,2,237,0.05809045226130674
5.571428571428571,0,27,6,0.07839195979899498,0.5573770491803278,73,21,1,246,0.3747738693467337
6.0,2,18,1,0.07236180904522613,0.6470588235294118,57,11,0,282,0.18140703517587956
6.235294117647059,1,22,0,0.10653266331658291,0.5686274509803921,62,16,0,278,0.28733668341708557
7.5,2,15,0,0.06030150753768844,0.6052631578947368,36,21,1,256,0.17125628140703533
5.875,0,15,2,0.04723618090452261,0.6590909090909091,47,12,1,273,0.3769849246231156
7.055555555555555,1,24,2,0.12763819095477386,0.6,67,26,2,209,0.2685427135678393
8.333333333333334,0,14,0,0.07537688442211055,0.65,44,24,0,290,0.3865326633165829
7.0,0,26,0,0.11959798994974874,0.46938775510204084,78,34,2,209,0.3609045226130654
5.5,0,7,0,0.022110552763819097,0.46153846153846156,12,12,0,266,0.38190954773869346
5.5,0,21,6,0.05527638190954774,0.5116279069767442,33,30,0,229,0.3826130653266332
5.333333333333333,0,7,0,0.016080402010050253,0.5625,23,25,1,212,0.3692462311557789
7.529411764705882,2,23,0,0.12864321608040202,0.4888888888888889,57,19,3,238,0.15788944723618104
6.764705882352941,0,29,0,0.11557788944723618,0.42,56,19,0,196,0.3878391959798995
7.142857142857143,3,22,0,0.10050251256281408,0.5849056603773585,62,12,2,300,0.06643216080402027
7.25,0,14,0,0.05829145728643216,0.7307692307692307,51,19,0,213,0.3839195979899498
6.333333333333333,0,37,6,0.11457286432160804,0.4714285714285714,58,47,1,263,0.3753768844221106
5.625,0,13,2,0.04522613065326633,0.5185185185185185,32,12,1,308,0.37396984924623117
7.142857142857143,1,28,0,0.1507537688442211,0.45098039215686275,69,12,4,256,0.2478391959798996
6.666666666666667,0,9,1,0.04020100502512563,0.5909090909090909,25,12,1,256,0.3738693467336684
5.705882352941177,0,22,0,0.09748743718592964,0.6666666666666666,71,12,2,225,0.3677386934673368
6.882352941176471,1,26,2,0.11758793969849246,0.4583333333333333,54,14,2,216,0.26613065326633173
7.842105263157895,4,31,1,0.14974874371859295,0.5694444444444444,75,12,0,262,-0.0072361809045224015
7.555555555555555,2,13,0,0.06834170854271357,0.7450980392156863,52,24,2,197,0.16291457286432168
5.555555555555555,2,18,3,0.05025125628140704,0.45454545454545453,20,53,0,228,0.18070351758793984
5.083333333333333,0,15,1,0.061306532663316586,0.5945945945945946,37,11,0,262,0.38582914572864324
6.6923076923076925,1,17,0,0.0864321608040201,0.5952380952380952,49,11,1,247,0.2748743718592966
5.444444444444445,1,22,0,0.09849246231155778,0.639344262295082,64,24,0,278,0.28793969849246237
6.523809523809524,2,39,4,0.13668341708542714,0.43478260869565216,59,66,4,255,0.14874371859296498
6.722222222222222,2,29,3,0.12060301507537688,0.43137254901960786,55,11,2,231,0.16603015075376895
6.142857142857143,1,22,0,0.0864321608040201,0.6206896551724138,66,11,1,242,0.27728643216080406
7.090909090909091,0,22,2,0.07738693467336684,0.6,60,11,0,289,0.387035175879397
5.214285714285714,1,22,1,0.07336683417085427,0.4634146341463415,40,18,0,285,0.28613065326633175
7.588235294117647,1,21,1,0.12964824120603016,0.6440677966101694,74,12,2,311,0.2690452261306533
6.0,0,6,0,0.024120603015075376,0.7,21,12,0,220,0.38201005025125634
7.363636363636363,2,17,2,0.0814070351758794,0.5641025641025641,45,12,1,353,0.17839195979899508
6.153846153846154,0,18,2,0.08040201005025126,0.6470588235294118,51,11,1,267,0.3777889447236181
7.153846153846154,2,19,0,0.09346733668341708,0.6779661016949152,67,12,2,277,0.1686432160804021
6.071428571428571,1,22,2,0.08542713567839195,0.5510204081632653,52,11,0,257,0.28211055276381913
6.428571428571429,2,28,2,0.09045226130653267,0.5942028985507246,83,18,1,254,0.17286432160804033
7.222222222222222,3,27,0,0.1306532663316583,0.5423728813559322,72,18,3,291,0.056783919597990035
6.2,1,20,3,0.062311557788944726,0.6153846153846154,53,15,2,227,0.25949748743718604
8.133333333333333,2,28,2,0.12160804020100502,0.5555555555555556,74,11,2,231,0.1641206030150755
6.769230769230769,1,25,0,0.08743718592964825,0.6323529411764706,74,11,1,223,0.27175879396984925
7.4,1,16,0,0.0743718592964824,0.5428571428571428,46,12,0,245,0.28271356783919604
9.75,1,6,0,0.03919597989949749,0.25,10,12,1,250,0.27266331658291465
6.1875,0,25,1,0.09949748743718594,0.5454545454545454,66,19,1,240,0.374070351758794
5.9411764705882355,0,24,0,0.10150753768844221,0.5862068965517241,68,11,0,244,0.38010050251256283
7.428571428571429,2,22,1,0.10452261306532663,0.5416666666666666,57,11,1,285,0.17447236180904535
6.0,1,15,0,0.06633165829145729,0.4827586206896552,48,12,2,276,0.26361809045226137
6.722222222222222,1,32,4,0.12160804020100502,0.5151515151515151,69,18,2,220,0.26592964824120613
5.583333333333333,0,17,0,0.06733668341708543,0.5853658536585366,44,12,0,245,0.3832160804020101
5.8,0,11,2,0.02914572864321608,0.3888888888888889,15,18,0,249,0.37879396984924635
6.208333333333333,2,32,1,0.14974874371859295,0.5555555555555556,80,16,2,267,0.16603015075376895
6.0,2,23,1,0.08442211055276382,0.5576923076923077,57,12,2,338,0.16733668341708555
6.5625,1,21,0,0.10452261306532663,0.6612903225806451,66,19,0,261,0.2863316582914574
7.866666666666666,3,24,0,0.1185929648241206,0.5102040816326531,70,18,2,256,0.06492462311557796
6.3125,0,26,2,0.10150753768844221,0.559322033898305,67,25,2,319,0.3684422110552764
2.5,0,7,1,0.010050251256281407,0.4166666666666667,9,18,0,278,0.3806030150753769
6.611111111111111,1,24,0,0.11959798994974874,0.5384615384615384,58,24,2,274,0.27065326633165837
5.421052631578948,4,25,1,0.1035175879396985,0.5535714285714286,49,57,0,286,-0.01688442211055266
6.294117647058823,1,33,5,0.10753768844221105,0.46774193548387094,64,55,1,325,0.2769849246231156
6.238095238095238,1,43,8,0.13165829145728644,0.4691358024691358,82,36,1,268,0.27316582914572873
6.5,1,21,0,0.0914572864321608,0.4,44,25,1,241,0.2725628140703518
7.0588235294117645,5,28,0,0.12060301507537688,0.5087719298245614,63,11,2,274,-0.13628140703517566
3.1666666666666665,0,20,2,0.03819095477386935,0.5,24,35,0,295,0.3813065326633166
7.083333333333333,2,36,0,0.1708542713567839,0.5609756097560976,106,12,4,244,0.14793969849246236
5.958333333333333,0,36,2,0.14371859296482412,0.41935483870967744,65,34,0,264,0.3869346733668343
5.777777777777778,2,15,1,0.05226130653266332,0.5945945945945946,42,13,1,301,0.17366834170854284
5.65,0,24,2,0.1135678391959799,0.6521739130434783,77,18,3,273,0.35457286432160806
5.615384615384615,0,17,0,0.07336683417085427,0.6046511627906976,50,17,2,286,0.3658291457286433
8.076923076923077,1,20,0,0.10552763819095477,0.6923076923076923,81,37,0,289,0.2863316582914574
6.0,2,20,0,0.07839195979899498,0.574468085106383,51,18,2,254,0.161708542713568
4.857142857142857,0,20,0,0.06834170854271357,0.6825396825396826,68,18,2,265,0.3610050251256282
4.888888888888889,0,13,0,0.044221105527638194,0.6388888888888888,40,11,1,279,0.37477386934673373
6.923076923076923,1,20,1,0.09045226130653267,0.6226415094339622,53,13,2,246,0.2640201005025126
5.428571428571429,2,44,10,0.11457286432160804,0.3972602739726027,63,54,1,260,0.17346733668341716
7.176470588235294,2,26,0,0.12261306532663317,0.6,76,20,3,233,0.1563819095477388
6.0,1,22,0,0.08944723618090453,0.5769230769230769,63,18,1,239,0.27517587939698507
6.333333333333333,0,22,1,0.09547738693467336,0.6333333333333333,76,12,1,247,0.3746733668341709
7.285714285714286,1,10,0,0.05025125628140704,0.5454545454545454,24,23,2,220,0.26030150753768855
7.733333333333333,2,22,0,0.11457286432160804,0.5111111111111111,52,12,2,297,0.16783919597989957
6.75,0,6,0,0.027135678391959798,0.4,9,12,0,248,0.38130653266331666
6.5,2,8,0,0.03919597989949749,0.42857142857142855,13,20,0,252,0.18291457286432178
8.285714285714286,2,23,0,0.11658291457286432,0.5106382978723404,57,12,2,222,0.1663316582914574
6.363636363636363,1,32,0,0.1407035175879397,0.4666666666666667,70,12,4,224,0.24271356783919606
7.076923076923077,2,23,4,0.09246231155778895,0.5740740740740741,60,12,2,260,0.16231155778894482
7.083333333333333,4,36,1,0.1708542713567839,0.5324675324675324,78,48,3,225,-0.040904522613065146
7.666666666666667,3,19,0,0.0914572864321608,0.6481481481481481,63,11,1,264,0.07547738693467348
7.25,2,33,3,0.1457286432160804,0.45,74,35,2,252,0.1626130653266333
7.681818181818182,1,35,0,0.16984924623115577,0.5,82,18,4,280,0.24733668341708545
7.0,0,18,2,0.08442211055276382,0.5714285714285714,47,12,1,210,0.3741708542713569
7.416666666666667,3,22,1,0.08944723618090453,0.5686274509803921,49,23,3,243,0.05296482412060312
6.181818181818182,0,22,2,0.06834170854271357,0.6451612903225806,61,25,1,242,0.37527638190954776
6.611111111111111,0,30,3,0.11959798994974874,0.4827586206896552,70,12,3,268,0.3546733668341709
8.571428571428571,0,11,0,0.06030150753768844,0.6764705882352942,31,21,3,335,0.3595979899497488
4.0,0,8,0,0.024120603015075376,0.5789473684210527,23,12,0,246,0.3793969849246231
6.1875,3,28,0,0.09949748743718594,0.5333333333333333,72,13,3,213,0.05457286432160816
5.833333333333333,1,9,1,0.035175879396984924,0.4375,15,12,1,221,0.274070351758794
5.461538461538462,1,22,0,0.06934673366834171,0.5769230769230769,58,13,0,235,0.28030150753768845
6.5625,2,26,0,0.10552763819095477,0.6,80,12,2,289,0.16904522613065337
5.444444444444445,0,33,3,0.09849246231155778,0.56,79,11,1,263,0.3715577889447237
6.529411764705882,1,28,0,0.11155778894472362,0.5483870967741935,61,28,2,240,0.26673366834170864
7.25,0,13,2,0.02914572864321608,0.5,25,11,0,271,0.38301507537688445
7.882352941176471,3,24,0,0.13467336683417086,0.5636363636363636,69,18,3,207,0.05427135678391977
6.6875,0,28,1,0.10753768844221105,0.5692307692307692,74,11,1,236,0.37396984924623117
7.166666666666667,1,32,3,0.12964824120603016,0.43859649122807015,68,11,2,277,0.26723618090452267
5.0,0,6,0,0.010050251256281407,0.3333333333333333,8,18,0,272,0.3812060301507538
6.739130434782608,2,36,0,0.15577889447236182,0.5263157894736842,82,24,4,210,0.14743718592964836
7.6,2,33,5,0.1527638190954774,0.5074626865671642,71,34,5,253,0.13668341708542725
7.1,1,14,0,0.07135678391959799,0.5757575757575758,39,18,3,275,0.2500502512562815
7.0,0,28,0,0.10552763819095477,0.46153846153846156,64,11,1,306,0.37628140703517593
6.590909090909091,2,39,3,0.1457286432160804,0.5357142857142857,99,25,4,249,0.1425125628140704
7.0,0,7,0,0.02814070351758794,0.5,14,11,1,284,0.3736683417085428
6.466666666666667,2,17,1,0.09748743718592964,0.6666666666666666,57,18,4,241,0.14633165829145747
7.857142857142857,1,12,1,0.05527638190954774,0.6470588235294118,37,11,2,276,0.26472361809045236
6.7368421052631575,3,32,0,0.12864321608040202,0.5,66,14,1,188,0.0767839195979901
7.142857142857143,1,33,1,0.14974874371859295,0.5217391304347826,96,13,3,197,0.25336683417085437
6.166666666666667,2,26,0,0.11155778894472362,0.49019607843137253,57,13,5,301,0.13678391959799002
5.923076923076923,2,18,1,0.07738693467336684,0.5909090909090909,55,24,2,295,0.16402010050251267
6.458333333333333,2,34,0,0.15477386934673368,0.5342465753424658,76,26,2,229,0.16331658291457304
6.6923076923076925,2,20,0,0.08743718592964825,0.6226415094339622,59,17,1,216,0.17628140703517595
7.214285714285714,2,24,0,0.10150753768844221,0.5294117647058824,59,12,2,229,0.16130653266331668
7.3076923076923075,0,23,1,0.09547738693467336,0.6101694915254238,68,25,1,214,0.3699497487437186
5.625,1,13,0,0.04522613065326633,0.3157894736842105,28,31,1,167,0.26793969849246246
5.4375,1,27,2,0.08743718592964825,0.509090909090909,60,25,0,287,0.28331658291457296
7.0,0,7,0,0.035175879396984924,0.65,21,12,1,298,0.3726633165829146
4.7368421052631575,3,27,2,0.09045226130653267,0.509090909090909,56,11,0,241,0.08552763819095488
4.461538461538462,0,24,1,0.05829145728643216,0.5,41,24,1,258,0.36934673366834175
5.6,0,8,2,0.02814070351758794,0.5294117647058824,18,12,1,276,0.3736683417085428
6.428571428571429,1,23,1,0.09045226130653267,0.5576923076923077,65,17,1,257,0.2732663316582916
7.2727272727272725,0,22,0,0.08040201005025126,0.5686274509803921,58,19,0,249,0.38502512562814073
7.25,0,10,0,0.05829145728643216,0.6551724137931034,32,17,2,210,0.36000000000000004
7.055555555555555,1,30,0,0.12663316582914572,0.4117647058823529,69,14,1,225,0.26703517587939707
6.695652173913044,2,34,2,0.15477386934673368,0.5405405405405406,103,25,1,230,0.1739698492462313
6.578947368421052,3,26,0,0.12562814070351758,0.6060606060606061,74,12,2,279,0.06452261306532682
7.3,0,28,0,0.14673366834170853,0.5,66,24,2,252,0.36783919597989956
6.173913043478261,2,46,6,0.14271356783919598,0.43209876543209874,69,79,0,318,0.18562814070351766
5.8,1,21,2,0.08743718592964825,0.5,45,13,3,280,0.2570854271356785
8.214285714285714,2,21,2,0.11557788944723618,0.5333333333333333,73,19,2,274,0.1631155778894474
6.7,0,30,0,0.13467336683417086,0.5081967213114754,75,14,1,232,0.37839195979899504
5.428571428571429,1,21,0,0.0763819095477387,0.6181818181818182,75,20,2,287,0.2635175879396986
5.722222222222222,0,32,0,0.1035175879396985,0.5428571428571428,72,17,1,246,0.3715577889447237
8.0,0,19,0,0.10452261306532663,0.6274509803921569,69,14,1,279,0.37718592964824127
6.214285714285714,1,21,0,0.08743718592964825,0.6666666666666666,75,12,0,261,0.28422110552763824
4.75,0,12,0,0.03819095477386935,0.7209302325581395,51,19,0,236,0.3814070351758794
7.411764705882353,0,27,1,0.12562814070351758,0.5909090909090909,75,12,1,199,0.376281407035176
5.529411764705882,2,21,0,0.09447236180904522,0.6379310344827587,59,19,0,204,0.18231155778894484
6.681818181818182,0,32,0,0.14773869346733667,0.5151515151515151,77,11,1,235,0.3779899497487438
6.923076923076923,1,20,0,0.09045226130653267,0.5918367346938775,52,11,1,235,0.2776884422110553
7.0,1,31,0,0.13266331658291458,0.5303030303030303,79,18,3,209,0.25608040201005033
6.666666666666667,0,35,0,0.12060301507537688,0.5,75,38,1,248,0.3754773869346735
7.55,3,35,0,0.1507537688442211,0.38596491228070173,73,27,3,275,0.054271356783919714
2.0,0,10,1,0.010050251256281407,0.6428571428571429,25,11,0,298,0.3837185929648242
6.5,0,29,1,0.10452261306532663,0.5084745762711864,54,38,1,264,0.37597989949748745
7.153846153846154,2,18,0,0.09246231155778895,0.6086956521739131,59,18,3,270,0.15557788944723636
7.3076923076923075,1,23,0,0.09547738693467336,0.6349206349206349,69,16,1,294,0.28070351758793977
8.0,2,19,0,0.11256281407035176,0.6481481481481481,66,13,3,258,0.1517587939698494
8.0,3,24,0,0.13668341708542714,0.5102040816326531,56,17,0,216,0.0855276381909549
8.210526315789474,1,30,2,0.15678391959798996,0.3333333333333333,53,32,3,242,0.26361809045226137
6.4,0,16,2,0.06432160804020101,0.5294117647058824,39,18,2,254,0.3620100502512563
6.916666666666667,0,17,0,0.08341708542713568,0.734375,72,11,1,274,0.3743718592964825
5.125,1,27,2,0.0814070351758794,0.55,60,12,1,269,0.2722613065326634
5.65,4,33,4,0.11155778894472362,0.49230769230769234,67,69,2,250,-0.039195979899497344
7.833333333333333,4,33,0,0.1407035175879397,0.547945205479452,96,12,4,222,-0.05437185929648225
5.7272727272727275,0,16,0,0.06331658291457286,0.7037037037037037,56,15,1,242,0.37246231155778897
6.8125,3,27,2,0.10954773869346733,0.5846153846153846,59,43,1,227,0.07658291457286448
6.45,3,30,0,0.12964824120603016,0.5,63,22,0,265,0.08532663316582927
6.909090909090909,1,19,2,0.0763819095477387,0.3870967741935484,32,11,1,254,0.2737688442211056
5.782608695652174,3,35,2,0.13366834170854272,0.573170731707317,82,24,3,243,0.055175879396985046
6.421052631578948,3,28,4,0.12261306532663317,0.582089552238806,87,12,0,262,0.08673366834170865
5.944444444444445,1,26,0,0.10753768844221105,0.6231884057971014,73,19,1,249,0.27748743718592966
7.2,0,8,0,0.036180904522613064,0.5555555555555556,19,18,0,234,0.38472361809045236
6.0,1,15,1,0.054271356783919596,0.6666666666666666,52,15,1,291,0.27326633165829156
6.866666666666666,0,23,1,0.1035175879396985,0.5892857142857143,63,15,4,249,0.34502512562814075
5.0,0,28,3,0.08944723618090453,0.6,74,18,3,279,0.3542713567839196
7.0,3,21,2,0.0914572864321608,0.5434782608695652,49,24,4,274,0.03798994974874392
7.7368421052631575,2,26,0,0.14773869346733667,0.5517241379310345,68,53,4,193,0.14542713567839213
8.176470588235293,2,27,1,0.13969849246231156,0.5,62,12,1,288,0.1788944723618092
7.277777777777778,0,24,0,0.1306532663316583,0.6,83,13,2,231,0.3689447236180905
6.166666666666667,2,22,0,0.11055276381909548,0.47619047619047616,45,11,0,265,0.19206030150753783
6.3,0,19,0,0.06331658291457286,0.6666666666666666,59,12,1,265,0.3777889447236182
8.5,2,23,1,0.13668341708542714,0.5892857142857143,69,14,7,205,0.11366834170854286
8.083333333333334,2,21,3,0.09748743718592964,0.6557377049180327,65,24,2,242,0.16251256281407045
7.052631578947368,1,31,0,0.13467336683417086,0.5507246376811594,86,17,3,239,0.2582914572864322
6.166666666666667,0,17,2,0.0743718592964824,0.6382978723404256,48,11,2,268,0.3645226130653267
6.636363636363637,1,36,0,0.14673366834170853,0.52,88,21,0,220,0.28422110552763824
9.23076923076923,2,18,0,0.12060301507537688,0.6538461538461539,54,13,2,249,0.16733668341708552
4.625,2,16,3,0.0371859296482412,0.5151515151515151,26,32,0,239,0.1800000000000001
5.444444444444445,0,12,0,0.04924623115577889,0.5555555555555556,32,14,2,254,0.3633165829145729
5.25,1,23,3,0.06331658291457286,0.4888888888888889,40,39,0,254,0.2851256281407036
8.0,1,19,0,0.0964824120603015,0.5957446808510638,51,17,1,308,0.2779899497487438
4.3125,0,25,3,0.06834170854271357,0.5833333333333334,63,30,2,256,0.3639195979899498
8.133333333333333,1,24,0,0.12160804020100502,0.5789473684210527,62,17,0,215,0.28713567839195986
7.35,0,32,0,0.14673366834170853,0.5,65,11,1,243,0.37869346733668346
6.6,1,26,0,0.09949748743718594,0.5873015873015873,70,11,1,217,0.27547738693467344
6.5,2,20,2,0.06532663316582915,0.6,53,43,1,248,0.171959798994975
6.65,2,32,4,0.13366834170854272,0.5294117647058824,75,11,3,269,0.1524623115577891
4.0,0,9,1,0.024120603015075376,0.35714285714285715,13,11,0,279,0.382713567839196
6.454545454545454,2,32,1,0.14271356783919598,0.4838709677419355,75,23,3,261,0.1555778894472363
7.421052631578948,2,28,2,0.14170854271356784,0.5333333333333333,67,13,3,218,0.1491457286432162
5.0,1,11,3,0.02512562814070352,0.45,16,15,0,262,0.2809045226130654
7.0,2,33,1,0.14773869346733667,0.56,85,38,2,245,0.16341708542713576
6.75,2,24,2,0.10854271356783919,0.6,76,10,4,275,0.14482412060301522
6.857142857142857,0,22,2,0.0964824120603015,0.6666666666666666,74,19,2,253,0.3619095477386935
6.642857142857143,1,20,1,0.09346733668341708,0.6296296296296297,60,15,0,283,0.28341708542713573
6.066666666666666,0,23,0,0.0914572864321608,0.5818181818181818,58,17,0,255,0.3837185929648242
8.055555555555555,3,25,0,0.14472361809045226,0.6323529411764706,86,14,3,262,0.057889447236181016
5.578947368421052,3,31,4,0.10552763819095477,0.515625,71,19,1,282,0.07587939698492482
6.5,0,24,2,0.10452261306532663,0.5471698113207547,62,11,0,224,0.3826130653266332
7.214285714285714,1,21,0,0.10150753768844221,0.6911764705882353,68,31,1,264,0.27366834170854276
5.947368421052632,2,29,1,0.1135678391959799,0.5538461538461539,69,13,1,292,0.18040201005025136
6.55,1,36,1,0.13165829145728644,0.49295774647887325,70,30,0,246,0.28683417085427143
7.411764705882353,1,28,0,0.12663316582914572,0.5409836065573771,64,12,2,252,0.2689447236180906
7.521739130434782,1,32,0,0.1728643216080402,0.5949367088607594,94,27,4,190,0.24743718592964833
8.8,0,9,0,0.044221105527638194,0.5909090909090909,21,18,0,243,0.38793969849246235
8.142857142857142,3,19,0,0.11457286432160804,0.62,62,11,0,275,0.08643216080402029
5.588235294117647,1,26,1,0.09547738693467336,0.4222222222222222,52,24,0,314,0.28422110552763824
6.25,2,24,0,0.10050251256281408,0.5294117647058824,68,11,3,260,0.1526633165829147
6.266666666666667,3,24,4,0.09447236180904522,0.6417910447761194,65,23,0,317,0.08572864321608059
5.166666666666667,1,21,1,0.062311557788944726,0.6111111111111112,51,11,0,259,0.28532663316582924
6.444444444444445,0,13,0,0.05829145728643216,0.6904761904761905,49,18,1,283,0.37597989949748745
7.166666666666667,4,27,0,0.12964824120603016,0.5178571428571429,69,21,2,262,-0.03246231155778883
7.294117647058823,1,22,0,0.12462311557788945,0.5217391304347826,52,11,2,261,0.26974874371859303
7.0,2,22,2,0.09849246231155778,0.5686274509803921,76,35,1,287,0.17708542713567849
5.4,0,14,0,0.054271356783919596,0.75,63,12,0,252,0.383819095477387
6.7368421052631575,0,35,1,0.12864321608040202,0.527027027027027,76,12,1,253,0.37336683417085426
7.2,1,21,0,0.10854271356783919,0.7123287671232876,91,12,1,281,0.2723618090452262
7.0,1,25,0,0.11256281407035176,0.4791666666666667,51,27,2,243,0.2634170854271358
6.076923076923077,2,20,2,0.07939698492462312,0.6153846153846154,57,12,2,245,0.16452261306532673
6.071428571428571,1,24,0,0.08542713567839195,0.6,65,12,1,228,0.2729648241206031
5.4,0,13,1,0.054271356783919596,0.4583333333333333,25,12,0,252,0.37879396984924635
7.0,1,21,0,0.09849246231155778,0.5531914893617021,55,12,2,255,0.26623115577889456
6.7368421052631575,1,30,1,0.12864321608040202,0.53125,78,11,1,262,0.27628140703517595
7.230769230769231,1,22,1,0.09447236180904522,0.6271186440677966,60,17,2,257,0.264321608040201
6.625,1,25,0,0.10653266331658291,0.576271186440678,65,24,0,235,0.28643216080402023
6.0588235294117645,1,21,0,0.1035175879396985,0.704225352112676,73,11,0,290,0.286030150753769
7.421052631578948,1,26,0,0.1407035175879397,0.5666666666666667,72,11,4,198,0.24512562814070366
6.0,1,7,5,0.006030150753768844,0.5625,12,18,0,243,0.2804020100502514
6.75,4,19,0,0.10854271356783919,0.6041666666666666,56,20,2,258,-0.039899497487437076
8.352941176470589,1,27,0,0.14271356783919598,0.49056603773584906,68,25,3,204,0.2552763819095478
6.25,0,21,0,0.10050251256281408,0.6181818181818182,60,13,1,227,0.37477386934673373
7.928571428571429,1,29,4,0.11155778894472362,0.6233766233766234,84,14,2,270,0.26180904522613063
5.416666666666667,1,27,7,0.06532663316582915,0.5423728813559322,51,32,0,265,0.28211055276381913
6.529411764705882,2,19,1,0.11155778894472362,0.6885245901639344,77,12,3,279,0.1594974874371861
4.625,0,10,0,0.0371859296482412,0.5652173913043478,25,12,0,246,0.3809045226130654
6.277777777777778,3,28,2,0.1135678391959799,0.5409836065573771,63,17,0,245,0.08804020100502515
6.636363636363637,2,34,2,0.14673366834170853,0.41379310344827586,76,11,5,252,0.13246231155778904
5.666666666666667,0,26,3,0.10251256281407035,0.5517241379310345,64,19,3,259,0.3518592964824121
