avg_len_man,crashes,n_RtI,n_emergency,n_exp,pr_puddle,prop_manual,prop_rejected_RtI,puddle_warnings,rock_warnings,skids,state_warnings,utility
7.869565217391305,8,220,1,41,0.5,0.7256281407035176,0.19117647058823528,995,13,29,42,-0.7654271356783918
9.67142857142857,3,150,0,41,0.6,0.678391959798995,0.5297805642633229,995,12,27,3,-0.2673366834170855
6.4,2,37,0,42,0.1,0.15979899497487438,0.5697674418604651,111,11,1,202,0.16582914572864327
5.87719298245614,3,116,16,42,0.2,0.33467336683417087,0.2564102564102564,334,31,6,126,0.008944723618090487
5.683760683760684,12,273,31,42,0.3,0.6673366834170854,0.16257668711656442,980,36,30,144,-1.1346733668341709
6.9405940594059405,4,255,15,42,0.4,0.7035175879396985,0.1326530612244898,995,44,48,58,-0.5409045226130653
7.956043956043956,7,239,2,42,0.5,0.7266331658291457,0.11481481481481481,989,10,28,29,-0.6515577889447236
8.506024096385541,2,184,0,42,0.6,0.7095477386934673,0.3611111111111111,995,20,49,12,-0.37979899497487435
6.588235294117647,1,47,1,43,0.1,0.22512562814070353,0.53,117,19,8,187,0.208140703517588
7.0,3,105,7,43,0.2,0.4221105527638191,0.38596491228070173,359,18,14,125,-0.0633165829145728
6.566037735849057,8,251,13,43,0.3,0.6984924623115578,0.1605351170568562,995,16,39,73,-0.8341708542713567
7.804347826086956,8,235,11,43,0.4,0.7206030150753768,0.15162454873646208,995,12,38,53,-0.8445226130653267
7.954545454545454,4,221,5,43,0.5,0.7025125628140704,0.25084745762711863,995,12,30,37,-0.37216080402010043
9.013157894736842,3,178,0,43,0.6,0.6874371859296482,0.4258064516129032,995,12,37,9,-0.3606030150753769
6.923076923076923,0,20,0,44,0.1,0.09045226130653267,0.6153846153846154,65,18,3,216,0.34783919597989954
7.588235294117647,6,96,12,44,0.2,0.38894472361809046,0.3924050632911392,347,21,14,115,-0.3720603015075376
7.43298969072165,13,241,18,44,0.3,0.7226130653266332,0.12363636363636364,990,54,34,82,-1.2757788944723618
7.978021978021978,4,227,4,44,0.4,0.7286432160804021,0.149812734082397,988,12,34,44,-0.4030150753768844
8.011627906976743,7,210,0,44,0.5,0.6914572864321608,0.3137254901960784,995,33,37,41,-0.7480402010050253
9.094594594594595,2,170,0,44,0.6,0.6753768844221105,0.4720496894409938,995,12,43,15,-0.3229145728643216
6.333333333333333,2,46,1,45,0.1,0.17185929648241205,0.5353535353535354,116,17,4,190,0.1419095477386936
5.657894736842105,10,276,40,45,0.2,0.6472361809045226,0.1182108626198083,881,12,17,140,-0.8068341708542713
7.154639175257732,4,239,20,45,0.3,0.6964824120603015,0.20066889632107024,991,25,29,83,-0.331859296482412
7.978021978021978,4,228,5,45,0.4,0.7286432160804021,0.1524163568773234,995,16,39,39,-0.4473366834170854
8.4,4,206,0,45,0.5,0.7165829145728643,0.2669039145907473,995,13,39,26,-0.4672361809045227
8.865853658536585,1,194,0,45,0.6,0.7296482412060301,0.27611940298507465,995,19,45,11,-0.23517587939698492
7.0,4,49,1,46,0.1,0.21105527638190955,0.5775862068965517,130,43,7,188,-0.08763819095477378
6.75,4,99,6,46,0.2,0.37889447236180906,0.37341772151898733,296,12,6,114,-0.0841206030150753
7.242424242424242,9,232,17,46,0.3,0.7195979899497488,0.16546762589928057,995,13,27,78,-0.8126633165829147
7.967032967032967,8,227,12,46,0.4,0.7276381909547739,0.15925925925925927,994,35,29,50,-0.7540703517587939
8.619047619047619,6,210,4,46,0.5,0.7256281407035176,0.22794117647058823,995,21,31,34,-0.5761809045226132
8.518518518518519,1,191,0,46,0.6,0.6904522613065327,0.3778501628664495,995,13,35,13,-0.1382914572864322
6.714285714285714,1,46,3,47,0.1,0.18894472361809045,0.5257731958762887,110,24,6,210,0.22804020100502526
7.76,3,100,4,47,0.2,0.38994974874371857,0.3464052287581699,324,40,10,144,-0.027839195979899416
7.552083333333333,5,226,7,47,0.3,0.7286432160804021,0.15985130111524162,995,12,32,52,-0.4734673366834171
7.329896907216495,5,245,14,47,0.4,0.7125628140703517,0.14035087719298245,995,17,39,59,-0.5413065326633167
8.6625,9,198,2,47,0.5,0.6964824120603015,0.34219269102990035,995,12,27,27,-0.8472361809045227
9.15,4,120,0,47,0.6,0.5507537688442211,0.7309417040358744,995,12,35,10,-0.43879396984924623
6.71875,3,51,3,48,0.1,0.21608040201005024,0.43333333333333335,112,25,2,204,0.06080402010050263
7.032258064516129,1,121,6,48,0.2,0.4381909547738693,0.30057803468208094,364,12,17,90,0.10783919597989952
7.07,4,241,16,48,0.3,0.7095477386934673,0.16319444444444445,991,20,32,81,-0.3592964824120604
7.627659574468085,6,240,12,48,0.4,0.7195979899497488,0.1366906474820144,994,12,40,65,-0.6575879396984925
8.03896103896104,8,173,0,48,0.5,0.6201005025125628,0.5411140583554377,995,12,41,41,-0.8863316582914573
8.506024096385541,5,186,1,48,0.6,0.7085427135678392,0.356401384083045,995,22,35,19,-0.5350753768844222
7.130434782608695,2,37,0,49,0.1,0.16482412060301507,0.5194805194805194,94,12,5,196,0.13085427135678396
6.5,1,40,0,49,0.2,0.15678391959798996,0.3220338983050847,129,25,5,102,0.22261306532663322
6.796116504854369,9,245,12,49,0.3,0.7025125628140704,0.1522491349480969,970,25,32,75,-0.8629145728643216
7.670212765957447,8,229,7,49,0.4,0.7236180904522613,0.16423357664233576,995,12,31,53,-0.7698492462311558
8.211764705882352,5,220,0,49,0.5,0.699497487437186,0.26174496644295303,995,27,43,24,-0.6040201005025126
9.25974025974026,6,178,0,49,0.6,0.7155778894472362,0.36879432624113473,995,12,39,24,-0.6781909547738694
6.92,3,35,0,50,0.1,0.17386934673366833,0.5833333333333334,107,12,4,246,0.04582914572864337
8.130434782608695,6,65,0,50,0.2,0.3758793969849246,0.5038167938931297,231,12,17,81,-0.40170854271356776
6.881188118811881,6,254,15,50,0.3,0.6974874371859296,0.1447811447811448,987,13,28,75,-0.5249246231155779
7.752688172043011,9,232,7,50,0.4,0.7236180904522613,0.15328467153284672,995,13,38,51,-0.9382914572864323
9.052631578947368,9,178,0,50,0.5,0.6904522613065327,0.4201954397394137,995,12,39,19,-0.9698492462311559
9.365079365079366,4,119,0,50,0.6,0.5919597989949749,0.7061728395061728,995,12,36,3,-0.44522613065326644
7.513513513513513,0,59,2,51,0.1,0.2793969849246231,0.4215686274509804,135,38,12,181,0.26512562814070356
6.833333333333333,2,54,1,51,0.2,0.24623115577889448,0.3793103448275862,137,22,7,84,0.10231155778894482
6.930693069306931,4,244,19,51,0.3,0.7025125628140704,0.17288135593220338,986,19,30,81,-0.3331658291457286
7.326530612244898,8,242,14,51,0.4,0.721608040201005,0.12318840579710146,995,12,36,73,-0.818994974874372
8.188235294117646,10,208,1,51,0.5,0.6984924623115578,0.30434782608695654,994,12,44,30,-1.1150753768844222
9.36231884057971,6,155,0,51,0.6,0.6482412060301508,0.5558739255014327,995,18,28,8,-0.5761809045226131
7.32258064516129,2,51,5,52,0.1,0.22814070351758794,0.5188679245283019,157,12,6,166,0.12321608040201017
7.059701492537314,3,133,7,52,0.2,0.47537688442211057,0.2962962962962963,431,16,14,95,-0.06562814070351748
6.75,12,250,25,52,0.3,0.7035175879396985,0.14965986394557823,995,19,32,103,-1.1559798994974877
8.122222222222222,9,236,2,52,0.4,0.7316582914572864,0.11278195488721804,995,36,28,41,-0.8327638190954775
8.261363636363637,5,212,0,52,0.5,0.7296482412060301,0.208955223880597,995,13,40,33,-0.5695477386934674
8.78048780487805,4,186,0,52,0.6,0.7226130653266332,0.3236363636363636,995,23,46,25,-0.5436180904522614
7.103448275862069,1,51,2,53,0.1,0.207035175879397,0.5363636363636364,132,18,4,210,0.24030150753768847
7.5,2,77,6,53,0.2,0.3758793969849246,0.45,253,12,16,86,0.007939698492462389
6.796116504854369,5,250,15,53,0.3,0.7025125628140704,0.15254237288135594,995,13,32,84,-0.4601005025125628
7.73404255319149,5,231,5,53,0.4,0.7296482412060301,0.13805970149253732,995,23,38,51,-0.5418090452261307
8.63855421686747,9,185,0,53,0.5,0.7206030150753768,0.33212996389891697,995,26,38,28,-0.9614070351758796
9.012658227848101,5,191,0,53,0.6,0.714572864321608,0.3250883392226148,995,19,38,7,-0.5721608040201006
7.375,0,35,0,54,0.1,0.17788944723618091,0.5512820512820513,102,13,5,200,0.3329648241206031
6.522222222222222,3,211,13,54,0.2,0.5899497487437186,0.156,734,12,16,114,-0.08221105527638187
7.08080808080808,6,259,19,54,0.3,0.7015075376884422,0.12203389830508475,993,12,46,81,-0.7012060301507538
6.728155339805825,8,253,18,54,0.4,0.6954773869346733,0.16225165562913907,995,12,27,82,-0.7318592964824121
8.123595505617978,4,235,5,54,0.5,0.7266331658291457,0.13284132841328414,989,31,39,36,-0.46241206030150755
9.175,6,182,0,54,0.6,0.7366834170854272,0.30268199233716475,995,22,36,11,-0.65035175879397
6.620689655172414,1,38,0,55,0.1,0.192964824120603,0.5957446808510638,112,31,4,169,0.246532663316583
7.854166666666667,5,74,0,55,0.2,0.37889447236180906,0.4263565891472868,206,10,16,101,-0.28673366834170844
7.08,7,241,19,55,0.3,0.7095477386934673,0.16319444444444445,993,11,32,76,-0.6549748743718593
7.670212765957447,10,236,8,55,0.4,0.7236180904522613,0.1386861313868613,988,36,35,46,-1.0152763819095478
8.505882352941176,8,200,0,55,0.5,0.7236180904522613,0.27007299270072993,995,12,41,35,-0.8923618090452262
8.897435897435898,6,166,0,55,0.6,0.6964824120603015,0.4485049833887043,995,12,43,17,-0.7125628140703517
8.166666666666666,2,36,1,56,0.1,0.19698492462311556,0.6170212765957447,134,13,5,131,0.1313567839195981
6.627118644067797,1,92,7,56,0.2,0.39095477386934674,0.39869281045751637,299,23,14,101,0.134070351758794
6.523809523809524,11,256,17,56,0.3,0.6874371859296482,0.17419354838709677,995,31,37,96,-1.1095477386934673
7.568421052631579,3,235,11,56,0.4,0.721608040201005,0.14855072463768115,994,12,28,67,-0.24442211055276386
8.709302325581396,6,206,1,56,0.5,0.749748743718593,0.1693548387096774,995,13,52,44,-0.7938693467336684
9.243243243243244,4,168,0,56,0.6,0.6864321608040201,0.45980707395498394,995,12,59,6,-0.6854271356783921
7.666666666666667,4,52,0,57,0.1,0.2542713567839196,0.5,164,19,9,165,-0.10894472361809028
6.837209302325581,1,82,3,57,0.2,0.29547738693467335,0.2807017543859649,278,13,11,72,0.16683417085427135
6.412844036697248,9,257,23,57,0.3,0.700502512562814,0.13175675675675674,991,16,37,98,-0.9104522613065328
7.0495049504950495,8,253,11,57,0.4,0.714572864321608,0.10600706713780919,992,25,35,66,-0.809246231155779
8.176470588235293,5,191,2,57,0.5,0.6974874371859296,0.36333333333333334,995,25,49,34,-0.6663316582914572
9.116883116883116,7,165,0,57,0.6,0.7045226130653266,0.43686006825938567,995,20,36,10,-0.7534673366834171
6.925925925925926,1,36,2,58,0.1,0.1879396984924623,0.6288659793814433,126,13,2,139,0.2620100502512564
6.839285714285714,4,108,5,58,0.2,0.38391959798994973,0.32919254658385094,314,22,15,102,-0.17216080402010042
6.444444444444445,10,246,15,58,0.3,0.6984924623115578,0.10545454545454545,958,12,31,88,-0.9511557788944724
7.763440860215054,9,235,5,58,0.4,0.7236180904522613,0.14233576642335766,994,12,32,48,-0.8855276381909547
8.457831325301205,8,200,1,58,0.5,0.7045226130653266,0.3174061433447099,995,23,41,28,-0.8864321608040201
9.466666666666667,3,117,0,58,0.6,0.5688442211055277,0.7266355140186916,993,12,38,3,-0.3732663316582915
6.6,3,54,5,59,0.1,0.19798994974874373,0.5344827586206896,123,24,2,202,0.06090452261306542
6.608695652173913,2,78,0,59,0.2,0.3055276381909548,0.4967741935483871,232,12,12,96,0.052361809045226214
6.243243243243243,8,254,25,59,0.3,0.6954773869346733,0.13898305084745763,983,11,26,101,-0.7016080402010052
8.238636363636363,10,224,7,59,0.4,0.7266331658291457,0.17343173431734318,995,19,25,35,-0.9038190954773871
8.621951219512194,7,197,1,59,0.5,0.7095477386934673,0.3159722222222222,995,13,40,22,-0.7735678391959799
8.901234567901234,5,186,0,59,0.6,0.7236180904522613,0.32116788321167883,995,12,40,12,-0.588241206030151
8.321428571428571,2,45,0,60,0.1,0.23316582914572864,0.5,121,24,7,162,0.11045226130653275
7.896551724137931,2,127,10,60,0.2,0.4592964824120603,0.2529411764705882,392,12,15,105,0.022211055276381977
7.089108910891089,10,236,7,60,0.3,0.7165829145728643,0.1601423487544484,995,12,33,57,-0.9742713567839196
6.857142857142857,9,233,13,60,0.4,0.7226130653266332,0.15272727272727274,995,19,41,78,-0.9727638190954773
8.777777777777779,5,209,0,60,0.5,0.7135678391959799,0.2640845070422535,995,12,51,20,-0.6904522613065327
9.082191780821917,1,144,0,60,0.6,0.6653266331658292,0.5662650602409639,995,36,37,6,-0.16160804020100508
6.884615384615385,0,41,0,61,0.1,0.1798994974874372,0.5340909090909091,112,13,2,158,0.36110552763819104
6.806451612903226,5,127,6,61,0.2,0.42311557788944726,0.21604938271604937,428,19,17,124,-0.2906532663316582
7.173469387755102,8,252,14,61,0.3,0.7055276381909548,0.13402061855670103,993,12,28,71,-0.7261306532663316
7.913043478260869,8,239,7,61,0.4,0.7306532663316583,0.10486891385767791,995,13,37,48,-0.8289447236180904
7.8522727272727275,5,209,0,61,0.5,0.6924623115577889,0.31475409836065577,995,12,33,32,-0.5107537688442212
9.24,2,175,0,61,0.6,0.6954773869346733,0.4205298013245033,995,13,42,8,-0.30954773869346736
7.636363636363637,2,45,0,62,0.1,0.25326633165829143,0.5360824742268041,133,16,4,165,0.14492462311557794
6.7272727272727275,8,164,7,62,0.2,0.5206030150753769,0.2838427947598253,646,15,20,101,-0.6213065326633165
6.071428571428571,9,262,25,62,0.3,0.6824120603015076,0.16825396825396827,994,19,35,109,-0.8898492462311559
7.360824742268041,12,238,17,62,0.4,0.7165829145728643,0.15302491103202848,995,31,35,68,-1.215075376884422
8.385542168674698,2,213,0,62,0.5,0.6984924623115578,0.28762541806020064,995,12,36,28,-0.234070351758794
8.75,4,175,0,62,0.6,0.7025125628140704,0.4067796610169492,995,12,44,16,-0.5294472361809046
6.62962962962963,6,44,2,63,0.1,0.1798994974874372,0.47619047619047616,104,12,5,179,-0.27597989949748725
7.488888888888889,6,76,0,63,0.2,0.33869346733668343,0.44525547445255476,212,12,14,127,-0.37135678391959787
5.431034482758621,8,279,30,63,0.3,0.6321608040201006,0.16716417910447762,955,20,23,125,-0.6647236180904522
7.877777777777778,5,227,9,63,0.4,0.7115577889447237,0.2062937062937063,995,12,28,53,-0.4435175879396984
8.621951219512194,5,199,0,63,0.5,0.7095477386934673,0.3090277777777778,995,22,33,27,-0.5051256281407035
9.0,4,177,0,63,0.6,0.6763819095477387,0.4485981308411215,995,18,49,10,-0.5841206030150752
6.354838709677419,0,46,2,64,0.1,0.19698492462311556,0.47126436781609193,99,13,7,217,0.3122613065326634
7.314285714285714,2,53,0,64,0.2,0.2562814070351759,0.5092592592592593,171,25,7,110,0.1029145728643217
6.8076923076923075,7,244,13,64,0.3,0.7095477386934673,0.1527777777777778,995,24,24,93,-0.5776884422110552
7.421052631578948,3,229,7,64,0.4,0.7075376884422111,0.2103448275862069,995,14,27,51,-0.2322613065326633
8.831168831168831,2,180,0,64,0.5,0.6824120603015076,0.42857142857142855,995,20,45,25,-0.33085427135678397
9.0,3,149,0,64,0.6,0.6050251256281407,0.6198979591836735,995,15,25,11,-0.24180904522613067
5.157894736842105,1,26,1,65,0.1,0.09849246231155778,0.5666666666666667,64,12,1,244,0.27105527638190957
7.344827586206897,3,109,2,65,0.2,0.42814070351758793,0.3271604938271605,343,44,10,110,-0.027035175879396918
6.801980198019802,8,251,26,65,0.3,0.6874371859296482,0.19032258064516128,995,12,32,101,-0.7579899497487438
7.255102040816326,4,250,9,65,0.4,0.7135678391959799,0.11971830985915492,992,28,30,52,-0.36281407035175883
8.068181818181818,8,213,0,65,0.5,0.7125628140703517,0.25263157894736843,995,17,34,35,-0.8150753768844222
9.333333333333334,3,189,0,65,0.6,0.7306532663316583,0.29213483146067415,995,22,40,15,-0.38562814070351764
6.8,1,46,2,66,0.1,0.2050251256281407,0.5106382978723404,120,12,4,229,0.2445226130653267
7.5,5,73,0,66,0.2,0.3457286432160804,0.4552238805970149,197,12,14,117,-0.2678391959798994
5.827586206896552,6,282,29,66,0.3,0.678391959798995,0.11598746081504702,995,13,31,121,-0.5401005025125628
7.891304347826087,11,229,4,66,0.4,0.7286432160804021,0.14869888475836432,995,13,35,45,-1.1125628140703518
7.8478260869565215,6,234,4,66,0.5,0.7226130653266332,0.14909090909090908,995,13,46,31,-0.7385929648241207
9.092105263157896,3,171,0,66,0.6,0.6934673366834171,0.4375,995,22,30,12,-0.2932663316582915
6.8125,2,52,0,67,0.1,0.21909547738693466,0.514018691588785,132,45,6,195,0.11939698492462321
6.1,0,54,1,67,0.2,0.1829145728643216,0.21739130434782608,173,12,9,93,0.27949748743718594
6.796116504854369,12,254,22,67,0.3,0.7025125628140704,0.13898305084745763,995,16,27,93,-1.114070351758794
7.831578947368421,4,229,6,67,0.4,0.7457286432160805,0.09126984126984126,995,16,30,51,-0.355175879396985
8.247191011235955,7,228,4,67,0.5,0.7366834170854272,0.12643678160919541,995,19,42,31,-0.797386934673367
8.935897435897436,3,167,0,67,0.6,0.699497487437186,0.4395973154362416,995,22,27,6,-0.2649246231155779
5.580645161290323,0,56,2,68,0.1,0.17386934673366833,0.46153846153846156,141,28,3,194,0.34954773869346734
7.857142857142857,2,66,2,68,0.2,0.3869346733668342,0.45901639344262296,205,12,20,100,-0.027638190954773812
6.9504950495049505,9,253,23,68,0.3,0.7045226130653266,0.13651877133105803,995,19,35,82,-0.8856281407035176
7.663157894736842,6,225,8,68,0.4,0.7316582914572864,0.15413533834586465,995,19,43,52,-0.692964824120603
8.75609756097561,9,183,1,68,0.5,0.7206030150753768,0.33935018050541516,995,12,40,18,-0.9852261306532665
8.705128205128204,7,177,0,68,0.6,0.6814070351758794,0.439873417721519,995,12,34,15,-0.7327638190954775
6.9375,0,23,0,69,0.1,0.11155778894472362,0.5964912280701754,76,18,4,183,0.33989949748743725
7.254545454545455,7,92,2,69,0.2,0.40100502512562813,0.352112676056338,246,54,15,71,-0.48110552763819076
7.108910891089109,13,239,18,69,0.3,0.7206030150753768,0.1371841155234657,995,22,20,83,-1.1385929648241206
7.903225806451613,12,230,11,69,0.4,0.7366834170854272,0.11877394636015326,994,16,32,54,-1.185527638190955
8.607142857142858,5,213,0,69,0.5,0.7266331658291457,0.2140221402214022,995,32,47,21,-0.640502512562814
8.9125,8,180,0,69,0.6,0.7155778894472362,0.3617021276595745,995,35,36,11,-0.8517587939698492
7.1875,4,52,0,70,0.1,0.23115577889447236,0.48,148,14,6,185,-0.08020100502512549
6.950819672131147,2,126,11,70,0.2,0.42613065326633165,0.29213483146067415,412,15,12,98,0.04793969849246227
6.6,11,231,23,70,0.3,0.6623115577889447,0.1348314606741573,866,12,17,100,-0.9066331658291457
7.978260869565218,4,229,2,70,0.4,0.7366834170854272,0.12260536398467432,995,13,39,38,-0.4414070351758794
8.702380952380953,4,213,2,70,0.5,0.7336683417085427,0.19318181818181818,995,17,50,31,-0.5645226130653267
9.169491525423728,7,128,0,70,0.6,0.542713567839196,0.7180616740088106,995,12,24,10,-0.6296482412060302
7.823529411764706,3,49,0,71,0.1,0.26733668341708544,0.4787234042553192,137,18,10,174,-0.020904522613065194
7.90566037735849,3,85,3,71,0.2,0.421105527638191,0.3971631205673759,313,32,19,117,-0.1133668341708542
6.6571428571428575,10,255,15,71,0.3,0.700502512562814,0.13851351351351351,993,17,24,81,-0.8790954773869347
7.71578947368421,10,223,14,71,0.4,0.735678391959799,0.14885496183206107,995,13,46,54,-1.1251256281407036
8.159090909090908,5,209,0,71,0.5,0.7206030150753768,0.24548736462093862,995,12,37,30,-0.5473366834170855
9.4,6,142,0,71,0.6,0.6603015075376885,0.5786350148367952,995,50,30,17,-0.5955778894472363
7.435897435897436,0,66,0,72,0.1,0.2914572864321608,0.3592233009708738,151,13,9,139,0.2975879396984925
8.25,4,71,0,72,0.2,0.36381909547738694,0.39316239316239315,194,12,5,78,-0.08130653266331647
6.6923076923076925,5,252,24,72,0.3,0.699497487437186,0.14864864864864866,987,17,32,90,-0.4574874371859297
7.291666666666667,5,236,9,72,0.4,0.7025125628140704,0.2,995,36,33,47,-0.48994974874371866
8.72972972972973,2,156,0,72,0.5,0.6482412060301508,0.5530085959885387,995,13,36,38,-0.2359798994974875
8.821917808219178,3,160,0,72,0.6,0.6462311557788945,0.5441595441595442,995,19,25,13,-0.2405025125628141
7.583333333333333,3,43,1,73,0.1,0.1829145728643216,0.532608695652174,110,11,5,209,0.0329648241206031
6.666666666666667,3,61,2,73,0.2,0.2814070351758794,0.46956521739130436,169,12,14,104,-0.06452261306532647
6.726415094339623,4,253,19,73,0.3,0.7135678391959799,0.10915492957746478,995,18,32,78,-0.3554773869346734
6.950980392156863,11,248,9,73,0.4,0.7115577889447237,0.13286713286713286,995,13,35,67,-1.0998994974874372
8.8,6,199,0,73,0.5,0.7507537688442211,0.19433198380566802,995,12,37,14,-0.645427135678392
8.354430379746836,4,178,0,73,0.6,0.6623115577889447,0.46865671641791046,995,20,40,12,-0.4893467336683417
7.428571428571429,2,40,1,74,0.1,0.20904522613065327,0.5555555555555556,125,13,5,170,0.13477386934673372
6.979591836734694,1,72,0,74,0.2,0.3437185929648241,0.47058823529411764,213,16,12,106,0.15839195979899506
7.819148936170213,9,226,4,74,0.3,0.7376884422110552,0.13076923076923078,995,12,32,55,-0.8693467336683418
7.956043956043956,6,227,6,74,0.4,0.7266331658291457,0.16236162361623616,995,21,31,44,-0.5666331658291457
8.890243902439025,3,208,1,74,0.5,0.7316582914572864,0.21804511278195488,995,12,42,21,-0.3990954773869347
9.103896103896103,7,183,0,74,0.6,0.7035175879396985,0.37755102040816324,995,33,48,7,-0.8689447236180905
7.444444444444445,2,47,2,75,0.1,0.2020100502512563,0.47191011235955055,122,16,6,210,0.12070351758793975
7.823529411764706,1,55,0,75,0.2,0.26733668341708544,0.47619047619047616,154,12,10,145,0.17175879396984928
7.0,13,244,18,75,0.3,0.7025125628140704,0.14982578397212543,965,24,24,89,-1.1766834170854272
7.354166666666667,6,236,14,75,0.4,0.7085427135678392,0.18339100346020762,995,12,26,75,-0.5138693467336685
8.865853658536585,2,215,0,75,0.5,0.7296482412060301,0.19776119402985073,995,13,38,16,-0.26040201005025126
8.904109589041095,6,159,0,75,0.6,0.6522613065326633,0.5391304347826087,995,17,39,5,-0.6903517587939698
7.4,5,72,4,76,0.1,0.2964824120603015,0.38461538461538464,164,19,10,149,-0.21638190954773864
6.6125,2,167,9,76,0.2,0.5306532663316583,0.2544642857142857,604,23,21,99,-0.03638190954773867
6.821782178217822,9,258,20,76,0.3,0.6924623115577889,0.1540983606557377,995,13,24,78,-0.7744723618090452
7.275510204081633,7,243,11,76,0.4,0.7155778894472362,0.13829787234042554,995,12,32,59,-0.6742713567839197
8.48235294117647,3,205,0,76,0.5,0.7236180904522613,0.2518248175182482,995,18,48,36,-0.45527638190954767
8.703703703703704,4,188,0,76,0.6,0.7075376884422111,0.35172413793103446,995,28,48,21,-0.5721608040201005
7.782608695652174,3,33,0,77,0.1,0.1798994974874372,0.5822784810126582,107,11,5,194,0.028643216080402153
7.191489361702128,3,69,0,77,0.2,0.33969849246231154,0.5071428571428571,202,15,13,87,-0.05427135678391951
6.8431372549019605,12,259,30,77,0.3,0.700502512562814,0.12794612794612795,995,24,26,98,-1.1032160804020101
7.967032967032967,7,229,6,77,0.4,0.7256281407035176,0.15808823529411764,995,34,31,42,-0.6706532663316583
8.174418604651162,7,216,3,77,0.5,0.7055276381909548,0.2602739726027397,994,12,25,38,-0.6262311557788945
8.8,4,186,0,77,0.6,0.7065326633165829,0.36082474226804123,995,23,40,16,-0.48150753768844223
6.53125,2,50,2,78,0.1,0.2100502512562814,0.5454545454545454,141,27,8,195,0.09738693467336695
6.012345679012346,1,170,14,78,0.2,0.4894472361809045,0.22018348623853212,516,24,17,111,0.105427135678392
6.523809523809524,9,258,27,78,0.3,0.6874371859296482,0.16774193548387098,989,19,29,104,-0.8412060301507539
7.536842105263158,6,243,13,78,0.4,0.7185929648241206,0.12589928057553956,991,16,35,53,-0.6133668341708544
9.026666666666667,3,155,0,78,0.5,0.6793969849246231,0.5125786163522013,995,15,40,22,-0.37678391959798996
9.161764705882353,5,145,0,78,0.6,0.6251256281407035,0.6102150537634409,995,16,37,10,-0.5597989949748744
6.75,0,42,0,79,0.1,0.1899497487437186,0.5333333333333333,120,12,5,177,0.33226130653266334
7.617021276595745,3,74,1,79,0.2,0.3577889447236181,0.475177304964539,208,12,20,104,-0.12472361809045217
6.330275229357798,8,263,25,79,0.3,0.6934673366834171,0.13486842105263158,985,12,27,116,-0.7122613065326633
7.741935483870968,8,238,7,79,0.4,0.7226130653266332,0.13454545454545455,995,19,39,54,-0.8552763819095477
8.604938271604938,2,202,0,79,0.5,0.699497487437186,0.3221476510067114,995,13,37,24,-0.24361809045226135
9.173333333333334,4,163,0,79,0.6,0.6894472361809045,0.4707792207792208,994,19,44,8,-0.5332663316582915
6.714285714285714,1,41,0,80,0.1,0.18894472361809045,0.5444444444444444,130,13,5,176,0.2323618090452262
6.1923076923076925,4,160,13,80,0.2,0.4844221105527638,0.24528301886792453,534,16,14,122,-0.16864321608040195
6.6571428571428575,7,260,21,80,0.3,0.700502512562814,0.12457912457912458,993,22,33,95,-0.6719597989949749
7.531914893617022,4,243,14,80,0.4,0.7105527638190955,0.15331010452961671,986,25,45,63,-0.511356783919598
8.987179487179487,9,187,0,80,0.5,0.7045226130653266,0.36177474402730375,995,12,50,33,-1.0853266331658293
9.472972972972974,8,165,0,80,0.6,0.7035175879396985,0.4387755102040816,995,64,36,13,-0.852964824120603
8.037037037037036,2,42,0,81,0.1,0.21708542713567838,0.5483870967741935,125,18,7,227,0.11738693467336696
5.693181818181818,6,185,24,81,0.2,0.5035175879396985,0.21940928270042195,600,19,24,136,-0.4706532663316582
7.164948453608248,3,236,13,81,0.3,0.6974874371859296,0.21333333333333335,995,30,29,67,-0.2348743718592964
7.849462365591398,13,224,7,81,0.4,0.7326633165829146,0.15471698113207547,995,12,36,49,-1.3204020100502514
8.471264367816092,11,207,4,81,0.5,0.7396984924623116,0.19767441860465115,995,12,34,32,-1.124924623115578
9.277777777777779,4,159,0,81,0.6,0.6693467336683417,0.5152439024390244,995,19,47,10,-0.5642211055276383
6.4411764705882355,2,48,0,82,0.1,0.2201005025125628,0.5596330275229358,153,12,3,213,0.1569849246231156
6.333333333333333,7,200,23,82,0.2,0.5728643216080402,0.16317991631799164,665,19,21,118,-0.535678391959799
7.232323232323233,4,238,8,82,0.3,0.7175879396984924,0.15,995,12,34,55,-0.38241206030150754
7.121212121212121,9,240,15,82,0.4,0.7085427135678392,0.1695501730103806,995,12,34,70,-0.892462311557789
8.7,2,197,0,82,0.5,0.6974874371859296,0.3433333333333333,995,13,37,25,-0.2509547738693467
8.819277108433734,4,192,0,82,0.6,0.7326633165829146,0.27547169811320754,995,19,31,20,-0.4020100502512563
7.25,2,53,1,83,0.1,0.23316582914572864,0.49038461538461536,126,20,6,172,0.1254271356783921
7.75,6,92,0,83,0.2,0.43618090452261304,0.352112676056338,321,19,14,95,-0.36502512562814066
7.408163265306122,12,236,17,83,0.3,0.7286432160804021,0.11940298507462686,986,14,26,73,-1.0941708542713569
8.155555555555555,6,221,1,83,0.4,0.7366834170854272,0.14007782101167315,985,12,41,28,-0.6723618090452261
8.623529411764705,6,202,1,83,0.5,0.735678391959799,0.22900763358778625,995,12,35,27,-0.6300502512562814
